"id","memberID","img","groupID","selection_class","agenttype1","agenttype2","gender","last_name","first_name","other_name","birthday","birth_location_map","deathday","death_location","workplace","knows","shortbio","data_evaluation","authority_record","authority_organization","birth_location"
"813",NULL,NULL,NULL,"7","1","2","2","Deck","Anna",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"814",NULL,NULL,NULL,"7","1","2","1","Dieffenbach","Johann Friedrich",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"815",NULL,NULL,NULL,"7","1","2","2","Dollfuss","Lisette",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"816",NULL,NULL,NULL,"7","1","2","1","Dubs","Jakob",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"817",NULL,NULL,NULL,"7","1","2","1","Fäsi","David",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Dekan","3",NULL,NULL,NULL
"818",NULL,NULL,NULL,"7","1","2","2","Fäsi","Marie",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"819",NULL,NULL,NULL,"7","1","2","1","Fay",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Parson","3",NULL,NULL,NULL
"820",NULL,NULL,NULL,"7","1","2","1","Fellenberg","Philipp Emanuel, von",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"821",NULL,NULL,NULL,"7","1","2","2","Finsler","Anna",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"822",NULL,NULL,NULL,"7","1","2","2","Finsler","Luise",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"823",NULL,NULL,NULL,"7","1","2",NULL,"Fisch","Anna",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"824",NULL,NULL,NULL,"7","1","2",NULL,"Flugi","Alfons  ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"825",NULL,NULL,NULL,"7","1","2",NULL,"Flugi","Conradin, von",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"826",NULL,NULL,NULL,"7","1","2",NULL,"Flugi","Elise, von",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"827",NULL,NULL,NULL,"7","1","2",NULL,"Flugi","Regina, von",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"828",NULL,NULL,NULL,"7","1","2",NULL,"Flugi","Regina, von",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Cousine","3",NULL,NULL,NULL
"829",NULL,NULL,NULL,"7","1","2",NULL,"Frick-Heusser","Elisabetha Verean",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"830",NULL,NULL,NULL,"7","1","2",NULL,"Fries","Anna Susanna",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"831",NULL,NULL,NULL,"7","1","2",NULL,"Fries","Elise",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"832",NULL,NULL,NULL,"7","1","2",NULL,"Fries-Freudweiler","J.  ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Landschreiber","3",NULL,NULL,NULL
"833",NULL,NULL,NULL,"7","1","2",NULL,"Fries",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Operateur","3",NULL,NULL,NULL
"834",NULL,NULL,NULL,"7","1","2",NULL,"Fröhlich",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Babtist preacher","3",NULL,NULL,NULL
"835",NULL,NULL,NULL,"7","1","2",NULL,"Füssli","Johann Jakob",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Antistes","3",NULL,NULL,NULL
"836",NULL,NULL,NULL,"7","1","2",NULL,"Gattiker","Heinrich",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"837",NULL,NULL,NULL,"7","1","2",NULL,"Gessner-Schweizer","Anna",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"838",NULL,NULL,NULL,"7","1","2",NULL,"Gessener-Hess","Barbara",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"839",NULL,NULL,NULL,"7","1","2",NULL,"Gessner","Caspar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Parson","3",NULL,NULL,NULL
"840",NULL,NULL,NULL,"7","1","2",NULL,"Gessner","Conrad",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"841",NULL,NULL,NULL,"7","1","2",NULL,"Gessern","Dorothea",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"842",NULL,NULL,NULL,"7","1","2",NULL,"Gessner","Elisabeth",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"843",NULL,NULL,NULL,"7","1","2",NULL,"Gessner","Ernst",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"844",NULL,NULL,NULL,"7","1","2",NULL,"Gessner","Georg",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Antistes","3",NULL,NULL,NULL
"845",NULL,NULL,NULL,"7","1","2",NULL,"Gessner","Georg",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Sohn","3",NULL,NULL,NULL
"846",NULL,NULL,NULL,"7","1","2",NULL,"Gessner","Jakob",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Sohn von Caspar und Elisabeth Gessner-Keller","3",NULL,NULL,NULL
"847",NULL,NULL,NULL,"7","1","2",NULL,"Gessner","Jakob",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Sohn von Kaspar und Bäbe","3",NULL,NULL,NULL
"848",NULL,NULL,NULL,"7","1","2",NULL,"Gessner","Kaspar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Sohn","3",NULL,NULL,NULL
"849",NULL,NULL,NULL,"7","1","2",NULL,"Gessner","Kaspar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Enkel des Kaspar G.","3",NULL,NULL,NULL
"850",NULL,NULL,NULL,"7","1","2",NULL,"Gessner","Regula   ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"851",NULL,NULL,NULL,"7","1","2",NULL,"Goethe","Johann Wolfgang",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"852",NULL,NULL,NULL,"7","1","2",NULL,"Grob","Georg",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"853",NULL,NULL,NULL,"7","1","2",NULL,"Grob ","Johann",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"854",NULL,NULL,NULL,"7","1","2",NULL,"Gröben","Selma, Gräfin von",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"855",NULL,NULL,NULL,"7","1","2",NULL,"Grumbach-Schweizer","Cleophea",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"856",NULL,NULL,NULL,"7","1","2","2","Häberling",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"doctors wife","3",NULL,NULL,NULL
"857",NULL,NULL,NULL,"7","1","2",NULL,"Häfeli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"candidate for theology","3",NULL,NULL,NULL
"858",NULL,NULL,NULL,"7","1","2",NULL,"Hafner",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Parson","3",NULL,NULL,NULL
"859",NULL,NULL,NULL,"7","1","2",NULL,"Händel","Georg Friedrich",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"860",NULL,NULL,NULL,"7","1","2",NULL,"Hanhart-Sulzer","Elisabetha Susanna",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"861",NULL,NULL,NULL,"7","1","2",NULL,"Hauser",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Verwalter","3",NULL,NULL,NULL
"862",NULL,NULL,NULL,"7","1","2",NULL,"Hebel","Johann Peter",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"863",NULL,NULL,NULL,"7","1","2",NULL,"Heidegger","Anna",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"864",NULL,NULL,NULL,"7","1","2",NULL,"Hengstenberg","Ernst Wilhelm",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"865",NULL,NULL,NULL,"7","1","2",NULL,"Henning-Pfenninger","Martha",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"866",NULL,NULL,NULL,"7","1","2",NULL,"Hess-Heidegger","Anna",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"867",NULL,NULL,NULL,"7","1","2",NULL,"Hess-Steinmann","Cleophea",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"868",NULL,NULL,NULL,"7","1","2",NULL,"Hess-Nüscheler","Elisabeth",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"869",NULL,NULL,NULL,"7","1","2",NULL,"Hess","Felix",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"870",NULL,NULL,NULL,"7","1","2",NULL,"Hess","Heinrich",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"871",NULL,NULL,NULL,"7","1","2",NULL,"Hess","Johann Jakob",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Antistes","3",NULL,NULL,NULL
"872",NULL,NULL,NULL,"7","1","2",NULL,"Hess","Judith  ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"873",NULL,NULL,NULL,"7","1","2",NULL,"Hess",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Parson, son of Judith Hess","3",NULL,NULL,NULL
"874",NULL,NULL,NULL,"7","1","2",NULL,"Hess ","Meta Regina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"875",NULL,NULL,NULL,"7","1","2","1","Hess",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Waisenvater","3",NULL,NULL,NULL
"876",NULL,NULL,NULL,"7","1","2",NULL,"Ulrich-Heusser   ","Anna Elisabeth Dorothea",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"877","HeJC",NULL,NULL,"7","1","2",NULL,"Heusser   ","Jakob Christian",NULL,"1826-03-28 00:00:00",NULL,"1919-04-21 00:00:00","Buenos Aires, Argentina",NULL,NULL,"Jakob Christian Heusser wurde am 28. März 1826 als Sohn des Arztes Johann Jakob Heusser und der Dichterin Meta Heusser-Schweizer in Hirzel geboren. Heusser studierte zunächst Medizin an der Universität Zürich, danach Naturwissenschaften an der (späteren) Humboldt-Universität zu Berlin, wo er 1851 promovierte. Danach war er im Privatlabor des Berliner Physikers und Chemikers Heinrich Gustav Magnus mit kristall-optischen Studien beschäftigt, die er 1852 bei Franz Ernst Neumann an der Universität Königsberg fortsetzte. 1853 wurde er als Privatdozent für Mineralogie an die Universität Zürich bestellt. Im Jahre 1856 unternahm Heusser im Auftrag der Kantone Zürich, Graubünden, Bern, Unterwalden, Glarus und Aargau eine Inspektionsreise nach Brasilien zur Überprüfung der Klagen von Schweizer Pächtern auf Plantagen bei São Paulo. Sein kritischer Bericht an die Zürcher Regierung führte zu einer Diskussion über die schweizerische Auswanderungspraxis. Ab 1859 lebte er in Buenos Aires, wo er als Geologe, Vermessungsingenieur und Landbesitzer tätig war. Heusser verfasste zahlreiche Aufsätze zur Geologie und Mineralogie Brasiliens, Argentiniens und der Schweiz sowie zur Auswanderung.

Jakob Christian Heusser, der 1871 Anna, geborene Smith, ehelichte, verstarb am 21. April 1909 in Buenos Aires. Er war der ältere Bruder von Johanna Spyri.

Heusser war seit 1851 mit dem Dichter Gottfried Keller befreundet. Im ersten Kapitel des Novellenzyklus Das Sinngedicht schildert Keller die Berliner Arbeitsumgebung seines Freundes im Magnus-Haus. ","3","77076564","1","Hirzel, Zurich, Switzerland"
"878",NULL,NULL,NULL,"7","1","2",NULL,"Heusser","Regula Sophie","Ega",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"879",NULL,NULL,NULL,"7","1","2","2","Heusser",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,"im Langenried"
"880",NULL,NULL,NULL,"7","1","2",NULL,"Heusser","Hans",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,"Hütten"
"881",NULL,NULL,NULL,"7","1","2",NULL,"Heusser","Hans H.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,"Weisserlen"
"882",NULL,NULL,NULL,"7","1","2",NULL,"Heusser","Hans Jakob",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"883",NULL,NULL,NULL,"7","1","2",NULL,"Heusser","Heinrich Alfons",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"884",NULL,NULL,NULL,"7","1","2",NULL,"Heusser","Heinrich Weilhelm",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"885",NULL,NULL,NULL,"7","1","2",NULL,"Heusser","Johann Rudolph Maximilian",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"886",NULL,NULL,NULL,"7","1","2",NULL,"Spyri-Heusser","Johanna",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"887",NULL,NULL,NULL,"7","1","2",NULL,"Heusser","Johann Jakob",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Doctor","3",NULL,NULL,NULL
"888",NULL,NULL,NULL,"7","1","2",NULL,"Heusser","Meta Louise",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"889",NULL,NULL,NULL,"7","1","2",NULL,"Heusser","Meta Regina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"890",NULL,NULL,NULL,"7","1","2",NULL,"Heusser","Moritz Maximilian",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"891",NULL,NULL,NULL,"7","1","2",NULL,"Heusser","Theodor Constans","Constantin",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"892",NULL,NULL,NULL,"7","1","2",NULL,"Heusser","Theodor Diethelm",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"893",NULL,NULL,NULL,"7","1","2","1","Hitz-Hanhart",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"894",NULL,NULL,NULL,"7","1","2",NULL,"Hofacker","Wilhelm Gustav Ludwig",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"895",NULL,NULL,NULL,"7","1","2",NULL,"Hofmann","Katharina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"896",NULL,NULL,NULL,"7","1","2","1","Höhn",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Tochtersohn Hubers","3",NULL,NULL,NULL
"897",NULL,NULL,NULL,"7","1","2",NULL,"Huber (im Feld)",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"898",NULL,NULL,NULL,"7","1","2",NULL,"Hürlimann",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Gemeindeamman","3",NULL,NULL,NULL
"899",NULL,NULL,NULL,"7","1","2",NULL,"Hürlimann",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,"Richterswil"
"900",NULL,NULL,NULL,"7","1","2",NULL,"Imthurn","Babette",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"901",NULL,NULL,NULL,"7","1","2",NULL,"Jacobi","Johann Georg",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"902",NULL,NULL,NULL,"7","1","2",NULL,"Richter","Jean Paul",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"903",NULL,NULL,NULL,"7","1","2",NULL,"Jung-Stilling","Heinrich",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"904",NULL,NULL,NULL,"7","1","2",NULL,"Kaiser","Johann Friedrich",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"905",NULL,NULL,NULL,"7","1","2",NULL,"Karl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Erzherzog","3",NULL,NULL,NULL
"906",NULL,NULL,NULL,"7","1","2",NULL,"Keerl","Minna",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"907",NULL,NULL,NULL,"7","1","2",NULL,"Gessner-Keller","Elisabeth",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"908",NULL,NULL,NULL,"7","1","2",NULL,"Keller",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Parson","3",NULL,NULL,"Birmensdorf"
"909",NULL,NULL,NULL,"7","1","2",NULL,"Kirchberger","Ludwig Friedrich",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"910",NULL,NULL,NULL,"7","1","2",NULL,"Kirchhofer","Christian",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"911",NULL,NULL,NULL,"7","1","2",NULL,"Kirchhofer","Melchior",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"912",NULL,NULL,NULL,"7","1","2",NULL,"Klein-Schlatter","Christine",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"913",NULL,NULL,NULL,"7","1","2",NULL,"Kleiner(t)",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"914",NULL,NULL,NULL,"7","1","2",NULL,"Kloppstack","Friedrich Gottlieb",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"915",NULL,NULL,NULL,"7","1","2",NULL,"Knapp","Albert",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"916",NULL,NULL,NULL,"7","1","2",NULL,"Knapp-Lerche","Minette",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"917",NULL,NULL,NULL,"7","1","2",NULL,"Köllner","Karl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"918",NULL,NULL,NULL,"7","1","2",NULL,"Köllner","Wilhelm",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"919",NULL,NULL,NULL,"7","1","2",NULL,"Kröcher",", Baronin von",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"920",NULL,NULL,NULL,"7","1","2",NULL,"Krummacher","Friedrich Adolf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"921",NULL,NULL,NULL,"7","1","2",NULL,"Krummacher","Friedrich Wilhelm",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"922",NULL,NULL,NULL,"7","1","2",NULL,"Lange","Amalie",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"923",NULL,NULL,NULL,"7","1","2",NULL,"Lange","Johann Peter",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"924",NULL,NULL,NULL,"7","1","2",NULL,"Birch-Lavater","Anna",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"925",NULL,NULL,NULL,"7","1","2",NULL,"Lavater","Johann Caspar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"926",NULL,NULL,NULL,"7","1","2",NULL,"Gessner-Lavater","Anna","Nette",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"927",NULL,NULL,NULL,"7","1","2",NULL,"Letter-Roggenmoser",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"928",NULL,NULL,NULL,"7","1","2",NULL,"Lusser","Karl Franz",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"929",NULL,NULL,NULL,"7","1","2",NULL,"Lusser",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Doctor","3",NULL,NULL,"Altdorf"
"930",NULL,NULL,NULL,"7","1","2",NULL,"Mägis","Pauline",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"931",NULL,NULL,NULL,"7","1","2",NULL,"Magnus","Heinrich Gustav",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"932",NULL,NULL,NULL,"7","1","2",NULL,"Malkolm",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"933",NULL,NULL,NULL,"7","1","2",NULL,"Mandach-von Meyenburg",", von",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"934",NULL,NULL,NULL,"7","1","2",NULL,"Meisenbug",", Freiherr von",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"935",NULL,NULL,NULL,"7","1","2",NULL,"Medelssohn-Bartholdy","Felix",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"936",NULL,NULL,NULL,"7","1","2",NULL,"Menzel","Konrad  ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"937",NULL,NULL,NULL,"7","1","2","2","Menzel",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"pastor's wife","3",NULL,NULL,NULL
"938",NULL,NULL,NULL,"7","1","2",NULL,"Meyer von Knonau","Gerold Ludwig, von",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"939",NULL,NULL,NULL,"7","1","2",NULL,"Meyer-Hofmeister",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Dr. med.","3",NULL,NULL,NULL
"940",NULL,NULL,NULL,"7","1","2",NULL,"Meyer",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Spitalarzt","3",NULL,NULL,NULL
"941",NULL,NULL,NULL,"7","1","2",NULL,"Meyer",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Stadtarzt","3",NULL,NULL,NULL
"942",NULL,NULL,NULL,"7","1","2","2","Michel-Schweizer",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"943",NULL,NULL,NULL,"7","1","2","2","Morf-Schweizer","Anna",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"944",NULL,NULL,NULL,"7","1","2",NULL,"Morf  ","Elise",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"945",NULL,NULL,NULL,"7","1","2",NULL,"Morf","Heinrich",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"946",NULL,NULL,NULL,"7","1","2",NULL,"Morf","Heinrich",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Morf Heinrich's father","3",NULL,NULL,NULL
"947",NULL,NULL,NULL,"7","1","2",NULL,"Mörikofer","Johann Kaspar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"948",NULL,NULL,NULL,"7","1","2",NULL,"Müller","Julius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"949",NULL,NULL,NULL,"7","1","2",NULL,"Müller",", von.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"950",NULL,NULL,NULL,"7","1","2",NULL,"Müller","Kaspar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"951",NULL,NULL,NULL,"7","1","2",NULL,"Nabholz",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Apotheker","3",NULL,NULL,NULL
"952",NULL,NULL,NULL,"7","1","2",NULL,"Näf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Dr. med.","3",NULL,NULL,NULL
"953",NULL,NULL,NULL,"7","1","2","2","Nägeli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"954",NULL,NULL,NULL,"7","1","2",NULL,"Bonaparte","Napoleon I",NULL,"1769-01-01 00:00:00",NULL,"1821-01-01 00:00:00","Santa-Elena","Ajaccio, Corsica",NULL,NULL,"3",NULL,NULL,NULL
"955",NULL,NULL,NULL,"7","1","2",NULL,"Neander","August",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"956",NULL,NULL,NULL,"7","1","2",NULL,"Neander","Joachim",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"957",NULL,NULL,NULL,"7","1","2",NULL,"Osiander","Emilie",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"958",NULL,NULL,NULL,"7","1","2",NULL,"Overbeck","Christian Adolf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"959",NULL,NULL,NULL,"7","1","2",NULL,"Petersen","Johann Willhelm",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"960",NULL,NULL,NULL,"7","1","2",NULL,"Peyer-Bosshard","Katharina Elisabeth",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"961",NULL,NULL,NULL,"7","1","2",NULL,"Pfeffel","Gottlieb Konrad",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
"962",NULL,NULL,NULL,"7","1","2",NULL,"Pfenninger","Luise",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL
