id,memberID,img,groupID,selection_class,agenttype1,agenttype2,gender,last_name,first_name,other_name,birthday,birth_location_map,deathday,death_location,workplace,knows,shortbio,data_evaluation,authority_record,authority_organization,birth_location
402,OcU0000,,,2,1,3,1,Ochsenbein,Ulrik,,,,,,,,"radikaler Führer Bern (Freischärler), Advokat",2,na,0,Bern
403,OeWxxxx,,,2,1,3,1,Oechsli,Wilhelm,,,,,,,,,1,,,
404,OeW1944,,,3,1,5,1,Oechslin,Werner,,1944-01-01 00:00:00,,,,Einsiedeln,,,4,84636169,0,
405,OpM1913,,,2,1,3,2,Oppenheim,Meret,,1913-01-01 00:00:00,,1985-01-01 00:00:00,"Basel, Switzerland","Berlin, Germany",,,4,61550307,0,
406,vOrD1749,,,2,1,3,1,Orell ,"David, von",,1749-01-01 00:00:00,,1812-01-01 00:00:00,,,,was married to Regula sister of H.Eschers father,1,,,
407,vOrJC1787,,,2,1,2,1,Orelli,"Johann Caspar, von",,1787-01-01 00:00:00,,1849-01-01 00:00:00,,,,"Professor, Sohn von David von Orell",1,,,
408,OrJC1788,,,1,1,2,1,Orelli,"Johann Conrad, von",,1788-01-01 00:00:00,,1854-01-01 00:00:00,,,,"Sohn von David von Orell, jüngerer Bruder von Johann Caspar, erhielt das griech. Ehrenbürgerrecht für seine Verdienste im Befreiungskrieg, war Gymnasiallehrer und Philologe (Romanistik Franz/Ital)",1,,,
409,OrRiS1845,,,2,1,2,2,Orelli-Rinderknecht,Susanna,,1845-01-01 00:00:00,,1939-01-01 00:00:00,na,na,,,2,na,0,
410,OrF1819,,,2,1,2,1,Orsini,Felice,,1819-01-01 00:00:00,,1858-01-01 00:00:00,"Paris, France","Meldola, Italy",,Orsini was an Italian freedom fighter. He was executed after a failed attack on Napoleon III.,4,62350712,0,
411,OtH0000,,,2,1,3,1,Ott,Heinrich,,,,1811-01-01 00:00:00,,,,"Kaufmann, married to Elisabetha sister of H.Eschers father",2,na,0,
412,OtJ 0000,,,2,1,3,1,Ott,Jakob,,,,,,,,Gichteler (Neugläubiger),2,na,0,Unterlangenhart
413,OtJCxxxx,,,2,1,3,1,Ott,Johann Caspar,,,,,,,,,1,,,
414,OtPeL1819,,,3,1,5,2,Otto-Peters,Louise,Otto Stern (pseudonym),1819-01-01 00:00:00,,1895-01-01 00:00:00,Leibzig,Meissen,,"[She] was a German writer, feminist, poet, journalist, and women's rights movement activist. She often wrote under the pseudonym of Otto Stern. She is widely acknowledged as the founder of the organized German women's movement. (Wikipedia) publisches in Dittmar’s Die sociale Reform (Wikipedia)",4,18014534,0,
415,PaL1854,,,3,1,5,1,Pastor,Ludwig,,1854-01-01 00:00:00,,1929-01-01 00:00:00,,,,"Geschichte der Päpste seit dem Ausgang des Mittelalters (Metzger, 2011) (p. 173)",1,,,
416,Pexxxx,,,2,1,3,1,Perregaux,,,,,,,,,Capitän aus Neuchatel,1,,,
417,PeA1738,,,2,1,3,2,Pestalozzi,Anna,,1738-01-01 00:00:00,,,na,na,,,2,na,0,
418,PeJH1746,,,1,1,3,1,Pestalozzi,Johann Heinrich,,1746-01-01 00:00:00,,1827-01-01 00:00:00,,,,"Diacon/Pfarrer in Höngg, Pädagoge, Philosoph, Schul-und Sozialreformer, vor allem sein Buch ""Emil"" wurde gelesen",1,,,Zürich/Brugg
420,PeFxxxx,,,2,1,3,1,Petavel,François,,,,,,,,,1,,,
422,PeHCxxxx,,,3,1,5,1,Peyer   ,Hans Conrad,,,,,,,,"His article in Schweizer Monatshefte „Der St. Galler Reformator Vadian als Geschichtsschreiber : pragmatische und mythische Geschichtsauffassung in der Schweiz des 16. Jahrhunderts“ (1985) (Peyer, 1985)
„pragmatic and mythical conception of history“ in the 16th Century
",1,,,
423,PeA0000,,,2,1,6,1,Peyer (im Hof),Anton,,,,,,,,"Father of Heinrich Peyer and in-law of Katharina Peyer; Schultheiss of Willisau, saddler",1,,,Willisau
424,PeH0000,,,2,1,6,1,Peyer (im Hof),Heinrich,,,,1837-01-01 00:00:00,,,,,1,,,Willisau
425,PeJ 0000,,,2,1,6,2,Peyer (im Hof),Josefine,,,,,na,na,,nice of Katharina Morel,2,na,0,
426,PeK0000,,,2,1,6,2,Peyer (im Hof),Katharina,,,,,na,na,,nice and step daughter of Katharina Morel,2,na,0,
427,PeT0000,,,2,1,6,1,Peyer (im Hof),Thomas,,,,,,,,older brother of Heinrich Peyer,1,,,Willisau
428,Pf1805,,,2,1,2,1,Pfenninger,,,1805-01-01 00:00:00,,,,,,"Vikar, steht zur Wahl im Dreiervorschlag 1837",1,,,
429,PfK1794,,,2,1,1,1,Pfyffer,Kasimir,,1794-01-01 00:00:00,,1875-01-01 00:00:00,,,,Jurist,1,,,Rom/Luzern
430,PdRCxxxx,,,2,1,3,1,Pictet de Rochement,Charles,,,,,,,,Neutralitätsformulierung,1,,,
431,PiReE1854,,,2,1,3,2,Pieczynska-Reichenau,Emma,,1854-01-01 00:00:00,,1927-01-01 00:00:00,"Mont-Sur-Lausanne, Switzerland","Paris, France",,"[She]  was a Swiss abolitionist and feminist born in Paris, France. She was orphaned at 5 years old, and grew up with foster families in Geneva and Neuchâtel. When she was old enough, she travelled to Paris, where she met and married the intellectual Stanislas Pieczynski. In 1875 she followed him to Poland. Horrified by the lack of education of women there, she began at once to teach reading and writing. In 1881 she turned back to help people in Switzerland. In Leukerbad she learned from the American doctor and suffragette Harriet Clisby, who familiarized her with the women's rights movement. (Wikipedia)",4,67267456,0,
432,PiGBxxxx,,,2,1,3,1,Pioda,Giovanni Battista,,,,,,,,,1,,,
433,PlJ1798,,,2,1,2,1,Platter,Johannes,,1798-01-01 00:00:00,,1857-01-01 00:00:00,,,,"Gichteler, bekehrt das Zürcher Oberland von 1834 bis 1843",1,,,St. Gallen
434,PrA1697,,,3,1,5,1,Prévost,Antoine  ,,1697-01-01 00:00:00,,,,1763,,,1,,,
435,PrPJ1809,,,2,1,1,1,Proudhon,Pierre-Joseph,,1809-01-01 00:00:00,,1865-01-01 00:00:00,"Passy, Paris, France","Besançon, France",,,4,17228286,0,
436,PuS1632,,,2,1,3,1,Puffendorf,Samuel,,1632-01-01 00:00:00,,1694-01-01 00:00:00,"Berlin, Germany","Zwönitz, Germany",,"Baron Samuel von Pufendorf was a German jurist, political philosopher, economist, statesman, and historian. His name was just Samuel Pufendorf until he was ennobled in 1684; he was made a Freiherr a few months before his death at age 62 in 1694.",1,,,
437,Ra0000,,,2,1,3,1,Raabe,,,,,,,,,Professor,2,na,0,
438,Ragusaxxxx,,,2,1,3,1,Ragusa,,,,,,,,,writer of the Herzogin von Ragusa,1,,,
439,RaC0000,,,2,1,3,2,Rahn  ,Caroline,,,,,na,na,,Swiss feminist.,2,na,0,
440,RaHK1802,,,1,1,1,1,Rahn-Escher,Hans Conrad,,1802-01-01 00:00:00,,1881-01-01 00:00:00,,,,Arzt,1,,,Zürich
441,ReA1765,,,2,1,3,1,Reding,Alois Josef Fridolin,,1765-01-01 00:00:00,,1818-01-01 00:00:00,,,,"einer der ersten, die Widerstand gegen die Helvetik bot, ging nach Paris um dort den Ersten Consul für das Föderative-System der Schweiz zu gewinnen",1,,,"Biberegg, Schwyz/Schwyz"
442,ReT1755,,,2,1,3,1,Reding,Theodor,,1755-01-01 00:00:00,,1809-01-01 00:00:00,,,,"Schwyzer General, 1811 zwingt in Andalusien Napoleons Truppen zur Kapitulation",1,,,
443,Re<958,,,2,1,5,2,Regelinda ,,,,,,,,,not well known mother of Adalrich – see Ufenau – wife of Burchard II. Princess Abbess of the Imperial Abbey of Fraumünster (Zürich).,1,,,
444,vReH1755,,,1,1,3,1,Reinhard,"Hans, von",,1755-01-01 00:00:00,,1835-01-01 00:00:00,"Zürich, Switzerland","Zürich, Switzerland",,Bürgermeister,4,32403192,0,Zürich/Zürich
445,ReJ1792,,,2,1,3,1,Rellstab,Johannes,,1792-01-01 00:00:00,,,,,,"Gichteler (Neugläubiger), publiziert Briefe von Gichtel und Campagne 1842",1,,,Wädenswil
446,ReJAL1772,,,2,1,3,1,Reymond,Jean-Antoin Louis,,1772-01-01 00:00:00,,1821-01-01 00:00:00,,,,"Anführer der Radikalen in der Waadt während der Helvetik, das Pendant zu Bernhard Hirzel",1,,,Waadt
447,RhVxxxx,,,3,1,5,1,Rheinhard,Volker,,,,,,,,,1,,,
448,Ri840,,,2,1,5,2,Richardis ,,of the Ahalolfinger dynasty,,,,,,,"of the Ahalolfinger dynasty – Princess Abbess of the Imperial Abbey of Fraumünster (Zürich). becomes Kaiser with her husband Karl III. In Catholic tradition a saint. (Siegwart, 1995)",1,,,
449,RiH1788,,,2,1,2,1,Rieter,Heinrich,,1788-01-01 00:00:00,,1851-01-01 00:00:00,,,,"Winterthurer Industrieller. Gliederte der väterlichen Feinspinnerei eine Maschinenewerkstätte and, die Weltruf erlangte",1,,,Winterthur 
450,RiK1779,,,2,1,3,1,Ritter,Karl,,1779-01-01 00:00:00,,1859-01-01 00:00:00,,,,Professor Geographie,1,,,
451,RoW1721,,,2,1,5,1,Robertson,William,,1721-01-01 00:00:00,,1793-01-01 00:00:00,,,,,1,,,
452,RoM1758,,,2,1,3,2,Robespierre,"Maximilien Marie Isidore, de",,1758-01-01 00:00:00,,1794-01-01 00:00:00,na,na,,Idol der Radikalen,2,na,0,
453,RoLxxxx,,,2,1,3,1,Roll,", von",,,,,,,,Bahlstahl,1,,,
455,RoAIP1777,,,2,1,3,1,Romanow ,Alexander I. Pawlowitsch,Alexander I.,1777-01-01 00:00:00,,1825-01-01 00:00:00,Taganrog,St. Petersburg,,Zar von Russland,1,,,
456,RoeA1770,,,2,1,2,1,Rösselet,Abraham,,1770-01-01 00:00:00,,1850-01-01 00:00:00,"Bern, Switzerland","Toul, Lothringen",,participated in the Russian Campaign,4,D42519,0,
457,RoP1787,,,2,1,3,1,Rossi,Pellegrino,,1787-01-01 00:00:00,,1848-01-01 00:00:00,"Rom, Italy","Carrara, Italy",,Berichterstatter des Rossi-Plans,4,64074105,0,Genf
458,RoJJ1712,,,2,1,5,1,Rousseau,Jean Jacques,,1712-01-01 00:00:00,,1778-01-01 00:00:00,,,,Idol der Liberalen und Radikalen,1,,,
459,RuA1678,,,3,1,5,1,Ruchat,Abraham,,1678-01-01 00:00:00,,1750-01-01 00:00:00,,,,«Les délices de la Suisse» (1714),1,,,
460,RuJM0000,,,2,1,1,1,Rudolf,Johann Martin,,,,,unkown,na,,Major,1,,,
461,RueA0000,,,2,1,3,2,Rüegg,Anna,,,,,na,na,,Gichteler (Neugläubiger),2,na,0,Schönau
462,RueH1801,,,1,1,2,1,Rüegg,Heinrich,,1801-01-01 00:00:00,,1871-01-01 00:00:00,,,,"Medicin, Professor",1,,,Bauma (ZH)
463,RueJH0000,,,2,1,3,1,Rüegg,Johann Heinrich,,,,,,,,"Gichteler, wurde von Platter besucht",2,na,0,Bauma
464,RueJ1799,,,1,1,2,1,Rüegg,Johannes,,1799-01-01 00:00:00,,1871-01-01 00:00:00,,,,Professor,1,,,Bauma (ZH)
465,RuUtE1790,,,2,1,2,2,Ruepp-Uttinger,Elise,,1790-01-01 00:00:00,,,na,na,,,2,na,0,
466,Rue0000,,,3,1,5,1,Rüh,,,,,,,,,"traditionelle Staatengeschichte (Tuchtenhagen, 2011) (p. 44)",2,na,0,
467,RueJxxxx,,,3,1,5,1,Rüsens,Jörn,,,,,,,,,1,,,
468,RueVxxxx,,,2,1,3,1,Rüttimann,Vincenz,,,,,,,,"unitarisch, später konservativer Akteur",1,,,
469,RMvSAM1772,,,2,1,3,2,Rüttimann-Meyer von Schauensee,Anna Maria ,,1772-01-01 00:00:00,,1856-01-01 00:00:00,unkown,"Luzern, Switzerland",,[She] was a politically influential Swiss salonist during the Helvetian Republic. She was married to Vincent Rüttimann from 1794 and corresponded with Paul Usteri from 1799. (Wikipedia),2,na,0,
470,SaJMxxxx,,,2,1,3,1,Sailer,"Johann Michael, von",,,,,,,,,1,,,
471,SaJ 1517§,,,2,1,5,1,Salat,Johannes,,,,,,,,wrote Reformationschronik (1517-1534) against Stumpf's work.,1,,,
472,SaMeM1855,,,2,1,3,2,Salis-Marschlins,"Barbara Margaretha, von",Meta,1855-01-01 00:00:00,,1929-01-01 00:00:00,"Basel, Switzerland","Schloss Marschlin, Igis, Switzerland",,"[She] was a Swiss feminist and historian, as well as a regular correspondent of Friedrich Nietzsche. (Wikipedia)",4,54193565,0,
473,SaSoJU1790,,,2,1,3,1,Salis-Soglio,"Johann Ulrich, von",,1790-01-01 00:00:00,,1874-01-01 00:00:00,"Chur, Switzerland","Chur, Switzerland",,Bündner Führer der Sonderbundtruppen (protestant),4,17982094,0,
474,SaP1956,,,3,1,5,1,Sarasin  ,Philipp   ,,1956-01-01 00:00:00,,,,,,Schweizer Historiker (Neuere Allgemeine Geschichte),1,,,
475,SaSaE1829,,,2,1,3,2,Sarasin-Sauvin,Elisabeth,,1829-01-01 00:00:00,,1982-01-01 00:00:00,na,na,,,2,na,0,
476,Sa0000,,,2,1,3,1,Sarrans,,,,,,,,,reports about his experiences during the July Revolution,2,na,0,
477,vSaFC1779,,,2,1,3,1,Savigny,"Friedrich Carl, von",,1779-01-01 00:00:00,,1861-01-01 00:00:00,,,,Rechtsgelehrter,1,,,
478,ScHG1828,,,2,1,2,1,Schaller,Henri Gaspard de,,1828-01-01 00:00:00,,1900-01-01 00:00:00,"Fribourg, Switzerland","Versailles, France",,Was in charge to restore and return the church propertiers.,4,15537329,0,
479,Sc0000,,,2,1,3,1,Schäppi,,,,,,,,,,2,na,0,
480,ScL0000,,,2,1,3,2,Scheidegger,Luise,,,,1866-01-01 00:00:00,na,na,,"1866 Freitod, ev. um nicht die Verlobung mit Gottfried Keller lösen zu müssen, Honour-suicide",2,na,0,
481,ScHJ1825,,,1,1,1,1,Schellenberg,Hans Jakob,,1825-01-01 00:00:00,,1900-01-01 00:00:00,,,,Farmer,1,,,Pfäffikon (ZH)
482,ScC1856§,,,3,1,5,1,Schenk,Carl,,,,,,,,"Hauschronik(1856-1857) – reprint in Neues Berner Taschenbuch (Türler, 1931)",1,,,
483,ScJJ1825,,,2,1,1,1,Scherer,Johann Jacob,,1825-01-01 00:00:00,,1878-01-01 00:00:00,"Winterthur, Switzerland","Schönenberg, Switzerland",,,1,,,
484,HeMB1822,,,5,1,2,2,Heimgartner,Maria Bernada,born Maria Anna,1822-01-01 00:00:00,,1863-01-01 00:00:00,Menzingen,"Fislibach, Aargau",,"Co-founderin and first Matron of the Sisters of Ingebohl (1844-1863), was beatified by Pope John Paul II.",1,,,"Ingenbohl, Switzerland"
485,,,,5,1,2,2,Elmiger,Maria Theresia,,,,,,,,A Matron of the Ingebohl sisters in Baldegg (1842-1851),1,,,
486,,,,5,1,2,2,Kaufamnn,Maria Otilia,,,,,,,,A Matron of the Ingebohl sisters in Baldegg (1853-1858),1,,,
487,ScMT1825,,,2,1,3,2,Scherer,Maria Theresia,Anna Maria Katharina,1825-01-01 00:00:00,,1888-01-01 00:00:00,,Megger,,"Co-founderin and Matron of the Ingebohl sisters, Switzerland (1857-1888), was beatified by Pope John Paul II.",4,18021095,0,
488,ScBoT1816,,,2,1,1,1,Scherer-Boccard,Theodor,,1816-01-01 00:00:00,,,,,,,1,,,
489,ScIT1801,,,1,1,1,1,Scherr,Ignaz Thomas,,1801-01-01 00:00:00,,1870-01-01 00:00:00,,,,Lehrer,1,,,"Küsnacht, von Württemberg"
490,ScF1759,,,3,1,5,1,Schiller,Friedrich,,1759-01-01 00:00:00,,1805-01-01 00:00:00,"Weimar, Germany","Marbach, Württemberg",,(1789) Universalgeschichte – publishes 1804 his drama „Wilhelm Tell“,4,96994450,0,
491,ScDAe1445*,,,2,1,5,1,Schillin,"Diebold, der Ältere",,,,,,,,"Berner Chronik in the tradition of Schweizer Bilderchronik (Bayerische Staatsbibliothek, 2012)",1,,,
492,ScD1795,,,1,1,2,1,Schindler,Dietrich,,1795-01-01 00:00:00,,1882-01-01 00:00:00,,,,,1,,,Glarus
493,ScBeA1773,,,2,1,3,2,Schlatter-Bernet,Anna,,1773-01-01 00:00:00,,1826-01-01 00:00:00,"St. Gallen, Switzerland","St. Gallen, Switzerland",,,4,4921914,0,
494,ScD1764,,,2,1,3,2,Schlegel,"Dorothea, von",,1764-01-01 00:00:00,,1839-01-01 00:00:00,"Frankfurt, Germany","Berlin, Germany",,She was a German novelist and translator.,4,95307649,0,
495,ScScC1763,,,3,1,5,2,Schlege-Schelling,Caroline,born Michaelis.,1763-01-01 00:00:00,,1809-01-01 00:00:00,"Maulbronn, Germany","Göttingen, Germany",,She was a noted German intellectual. (Wikipedia),4,98185204,0,her Rousseau interpretation claims for “romantic passion” as a motor for liberation- she is an exception with her rejection of the Tugenddiskurs 
496,ScF1768,,,2,1,3,1,Schleiermacher,Friedrich,,1768-01-01 00:00:00,,1834-01-01 00:00:00,,,,Professor Theologie,1,,,
497,ScAL1735,,,3,1,5,1,Schlözer,August Ludwig,,1735-01-01 00:00:00,,1809-01-01 00:00:00,,,,"Göttinger Historikerschule –Vorstellung seiner Universalgeschichte (1772, 1773), Allgemeine Nordische Geschichte - general method „historical-critical“ requires written text and draws the line between prehistory and history for countries, parallel development of writing culture and Christianization (link between education and theology-TH) (Tuchtenhagen, 2011) (p. 19)",1,,,
498,ScL1781,,,2,1,1,1,Schnell,(Johann) Ludwig,,1781-01-01 00:00:00,,1859-01-01 00:00:00,,Burgdorf,,Gebrüder in der Revolution von Olten,4,88235855,0,
499,ScJ1793,,,2,1,2,1,Schnell,Johann (Hans),,1793-01-01 00:00:00,,1865-01-01 00:00:00,,Burgdorf,,Gebrüder in der Revolution von Olten,4,88235608,0,
500,ScK 1786,,,2,1,2,1,Schnell,Karl,,1786-01-01 00:00:00,,1844-01-01 00:00:00,,Burgdorf,,Gebrüder in der Revolution von Olten,4,77078004,0,
501,ScH1819,,,1,1,2,1,Schnurrenberger,Heinrich,,1819-01-01 00:00:00,,1839-01-01 00:00:00,,,,"Sohn armer, alter Eltern",1,,,Sternenberg/Zürich
502,ScBuAxxxx,,,3,1,5,1,Schnyder Burghartz ,Albert,,,,,,,,model of consensus…,1,,,
503,Scxxxx,,,2,1,5,1,Schodoler,,,,,,,,,,1,,,
504,ScJH1766,,,3,1,5,2,Schopenhauer,Johanna (Henriette) ,,1766-01-01 00:00:00,,1839-01-01 00:00:00,na,na,,"Jugend Leben und Wanderbilder in 24 volumes published by Brockhaus (1830) – a  Salonnière (=entertains/organizes a literary salon) – justifies the beginning (French) revolution as a reaction to “feudal despotism” and effort of human self-perfectionism (Vahsen, 2000) (p.49) – justifies the murder as reaction to oppression",2,na,0,
505,ScH1470§,,,3,1,5,1,Schriber,Hans,,,,,,,,wrote Das weisse Buch von Sarnen 1470- without exact date ,1,,,
506,ScFxxxx,,,2,1,6,1,Schulthess,Friedrich   ,,,,,,,,,1,,,
507,ScLxxxx,,,2,1,3,1,Schulthess,L.,,,,,,,,,1,,,
508,ScWoB1745,,,4,1,4,2,Schulthess-Wolf ,Barbara,,1745-01-01 00:00:00,,1818-01-01 00:00:00,"Zürich, Switzerland","Zürich, Switzerland",,Biographer,1,,,
510,ScJG1776,,,2,1,2,1,Schumacher,Joseph Gaspard,,1776-01-01 00:00:00,,1847-01-01 00:00:00,"Orléans, France","Schüpfheim, Luzern",,Swiss military in Napolenonic services during the Russian Campaign.,4,232755977,0,
511,ScKLxxxx,,,2,1,3,1,Schuster,Karl Ludwig,,,,,,,,,1,,,
512,ScRxxxx,,,2,1,3,1,Schwarzenbach,Robert,,,,,,,,Seidenfabrikant auf dem Land mit Söhnen.,1,,,
513,ScT1887,,,3,1,5,1,Schwegler,Theodor,,1887-01-01 00:00:00,,1967-01-01 00:00:00,,,,"Geschichte der Katholischen Kirche in der Schweiz (1935) retrospective “providential character” of events and the succeding modern Nation-state (Metzger, 2011) (p. 174) – principle of “cuius regio, eius religio”",1,,,
514,ScA1808,,,2,1,3,1,Schweizer,Alexander,,1808-01-01 00:00:00,,,,,,Theologieprofessor,1,,,Murten/Zürich
515,Sc20000,,,2,1,6,1,Schweizer,,,,,,,,,"Gichteler (Neugläubiger), war er der Postdirektor bei Weiss erwähnt?",2,na,0,Kopigen
516,SeJP1803,,,5,1,6,1,Segesser (von Brunegg)-Arnold,Josef Plazid,,1803-01-01 00:00:00,,1878-01-01 00:00:00,,,,"Brother of Xaver and Eduard Segesser. Teacher of arts (Zeichenlehrer), architect, building inspector, Grand Councillor.",2,na,0,
517,SeE1811,,,5,1,6,1,Segesser (von Brunegg)-von Vivis,Eduard,,1811-01-01 00:00:00,,1868-01-01 00:00:00,,,,coronel. owner of the Schweizerhof. Brother of Xaver and Josef Plazid,2,na,0,
518,SeJX1767,,,5,1,6,1,Segesser (von Brunegg),Josef Xaver,,1767-01-01 00:00:00,,1811-01-01 00:00:00,,,,"coronole of a Swiss Regiment, died December 1811 in Marsaille.",2,na,0,
519,SeJFL1780,,,5,1,2,1,Segesser (von Brunegg),Josef Franz Lorenz,,1780-01-01 00:00:00,,1849-01-01 00:00:00,"Luzern, Switzerland","Luzern, Switzerland",,Son of Josef Aurelian Segesser,4,1051790840,0,
520,SeX1814,,,5,1,2,1,Segesser (von Brunegg),Xaver,,1814-01-01 00:00:00,,1874-01-01 00:00:00,"Luzern, Switzerland","Luzern, Switzerland",,Son of Josef Franz Segesser,4,1051790921,0,
521,SePA1817,,,2,1,3,1,Segesser (von Brunegg),"Philipp Anton, von",,1817-01-01 00:00:00,,1888-01-01 00:00:00,"Luzern, Switzerland","Luzern, Switzerland",,Führer der kath.-konservativen,4,17239703,0,
522,SeG1803,,,2,1,2,1,Semper,Gottfried,,1803-01-01 00:00:00,,1879-01-01 00:00:00,"Rom, Italy","Altona (today Hamburg), Germany",,"Originally Danish, later German architect.",4,44372667,0,
523,SeH1827,,,1,1,2,1,Senn,Heinrich,,1827-01-01 00:00:00,,1915-01-01 00:00:00,,,,,1,,,Fischental
524,SeJ1824,,,1,1,2,1,Senn,Jakob,,1824-01-01 00:00:00,,1879-01-01 00:00:00,,,,"Sohn von Kleinbauern, Volksdichter",1,,,Fischental
525,ShP1792,,,2,1,2,1,Shelley,Percy,,1792-01-01 00:00:00,,1822-01-01 00:00:00,,,,Schwärmte für die Schweiz,1,,,
526,ZaScK0000,,,5,1,2,2,Zahn-Schlatter,Cleophea,Kleophea,,,,,,,friend of Meta Heusser-Schweizer,2,na,0,
527,Si0000,,,2,1,3,1,Siber,,,,,,,,,Seidenfabrikant in Zürich,2,na,0,
528,SiMueJ0000,,,5,1,2,2,Siegwart-Müller,Josephine,,,,,,,,,2,na,0,
529,SiAe0000,,,5,1,2,1,Siegwart ,Alfred,,,,,,,,Son of Constantin Siegwart-Müller,2,na,0,
530,RaJJW1766,,,5,1,2,1,Radetzky von Radetz,"Johann Josef Wenzel, Graf",Johann Josef (Joseph) Wenzel (Anton Fran,1766-01-01 00:00:00,,1858-01-01 00:00:00,"Milan, Italy","Sedlčany, Czech Republic",,"[He] was a Czech nobleman and Austrian general, immortalised by Johann Strauss I's Radetzky March (Wikipedia).",1,,,
531,SiJE1834,,,5,1,2,1,Siegwart ,Josef Ernst,,1834-01-01 00:00:00,,1913-01-01 00:00:00,,,,"Son of Constantin Siegwart-Müller (unclear if 2nd or 3rd; see: Der Geschichtsfreund : Mitteilungen des Historischen Vereins Zentralschweiz 1913 and Elisabeth Rüf 1952), Ingenieur, Bienenzüchter",2,na,0,Altdorf
532,SiMueC1801,,,2,1,4,1,Siegwart-Müller,Constantin,Konstantin,1801-01-01 00:00:00,,1869-01-01 00:00:00,"Altdorf, Uri","Lodrino, Ticino, Switzerland",,"früher liberaler, mit Jorio und Leu Ultra, plant territoriale Änderungen in der CH",4,"62324268
",0,Uri
533,Si1867,,,2,1,3,1,Sigfrid,Emil ,,1867-01-01 00:00:00,,,,,,,2,na,0,
534,SiG1960,,,3,1,5,1,Signori,Gabriela,,1960-01-01 00:00:00,,,,,,Schweizer Mediävistin,1,,,
536,SiJN0000,,,2,1,6,1,Simon,J. N.,,,,,,,,,2,na,0,
537,SnL1785,,,2,1,3,1,Snell,Ludwig,,1785-01-01 00:00:00,,1854-01-01 00:00:00,"Küssnacht, Zürich, Switzerland","Idstein, Hesse",,"Schrieb das Memorial am Tag von Uster 1830. Politscher Flüchtling aus Deutschland in Zürich, Broder von Wilhelm",4,15546555,0,
538,SnW1789,,,2,1,3,1,Snell,Wilhelm,,1789-01-01 00:00:00,,1851-01-01 00:00:00,,,,"Jurist, Politscher Flüchtling aus Deutschland in Zürich",1,,,
539,SpO1880,,,3,1,5,1,Spengler,Oswald,,1880-01-01 00:00:00,,1936-01-01 00:00:00,,,," “universal structure” in the history of “cultural philosophy” (Tuchtenhagen, 2011) (p. 9)",1,,,
540,SpHH1812,,,1,1,3,1,Spöndli,Hans Heinrich,,1812-01-01 00:00:00,,1872-01-01 00:00:00,,,,Fürsprecher,1,,,Zürich
541,SpS1750*,,,1,1,2,1,Spöndli,Sigmund,,,,,,,,,1,,,
542,SpHR1818,,,1,1,2,1,Spörri,Hans Rudolf,,1818-01-01 00:00:00,,1839-01-01 00:00:00,,,,"Sohn von Heinrich Spörri, Eltern lebten getrennt",1,,,Bauma (ZH)
543,SpJJ1819,,,1,1,2,1,Spörri,Johan Jakob,,1819-01-01 00:00:00,,,,,,"Baumwollweber, arm",1,,,Fischental
544,SpF1773,,,2,1,2,1,Sprünglin,Frédéric,Emmanuel Frédéric Sprungli,1773-01-01 00:00:00,,,,,,,2,na,0,
545,SpJJ1827,,,2,1,2,1,Spyri,Johanna,,1827-01-01 00:00:00,,1901-01-01 00:00:00,,,,Schriftstellerin ,1,,,
546,StPxxxx,,,3,1,5,1,Stadler,Peter,,,,,,,,"resuming history of Swiss historiography of the second half of the 20th Century (Stadler, 1991) question about cantonal differences in historiography (identity and historiography) Hans von Greyerz in the case of Bern, problems of periodisation 
“Verwissenschaftlichung der Historie” due to the foundation of universities Zürich and Bern (the first ones after Basel) see Eduard Fueter’s Geschichte der gesamtschweizerischen historischen Organisation
",1,,,
547,StA1926,,,3,1,5,1,Staehelin,Andreas  ,,1926-01-01 00:00:00,,2002-01-01 00:00:00,,,,Schweizer Historiker und Archivar,1,,,
548,StF 1873,,,3,1,5,1,Staehelin,Felix,,1873-01-01 00:00:00,,1952-01-01 00:00:00,,,,Schweizer Althistoriker,1,,,
549,StE1300,,,4,1,4,2,Stagel,Elsbeth,Elisabeth,1300-01-01 00:00:00,,1360-01-01 00:00:00,"Zürich, Switzerland","Zürich, Switzerland",,"was a Dominican nun and prioress of the Töss Convent. She developed a deep friendship with Henry Suso, and the two remained in active correspondence. Suso considered Stagel his spiritual daughter. ",1,,,
550,StJxxxx,,,2,1,3,1,Stämpfli,Jakob,,,,,,,,radikaler Führer Bern,1,,,Bern
551,StStE1848,,,2,1,3,2,Stämpfli-Studer,Emma,,1848-01-01 00:00:00,,1930-01-01 00:00:00,"St. Gallen, Switzerland","Bern, Switzerland",,A Swiss enterpreneur and founder of the Kinderkrippe a kind of Kindergarden for the youngest.,4,305919410,0,
552,StA1714§,,,3,1,5,1,Stanyan,Abraham,,,,,,,,"wrote «L'Etat de la Suisse, écrit en 1714»",1,,,
553,StFA1766,,,2,1,3,1,Stapfer,Friedrich Albert,,1766-01-01 00:00:00,,1840-01-01 00:00:00,,,,"Minister der Helvetik für Künste und Wissenschaften, sollte Schul-und Bildungssystem neu ordnen, will es geschlechter gleich! wollte eine neue, moderne Uni (Nationaluniversität)",1,,,
554,StA1843,,,2,1,2,1,Steck,Albert,,1843-01-01 00:00:00,,,,,,,1,,,
555,Stxxxx,,,2,1,3,1,Steffan,,,,,,,,,Domaine-Kassier,1,,,
