"id","img","author_name","author_id","type","genre","created","published","title","subtitle","publisher","location","citation","description","source","medium","language","format","subject","rights","rights_holder","data_evaluation","authority_record","authority_organization","pdf_book","ext_source"
"227",NULL,"0","0","1","1",NULL,"1843-01-01 00:00:00","Spinozas Leben und Lehre",NULL,"Verlag H. R. Sauerländer","Aarau",NULL,"author: Orelli, Conradsubject: Orelli","Mörgeli, Christoph: Der ""Züriputsch"" aus",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"228",NULL,"0","0","1","18",NULL,"1839-01-01 00:00:00","Johann Kaspar Orellis Anrede an die Studierenden der hochschule Zürich über die Berufung des Hrn. Professor Strauss vom 17.3.1839","17.3.1839",NULL,NULL,NULL,"author: Orelli, Johann Kasparsubject: Orelli","Aerne, Peter: Pfarrer Bernhard Hirzel, A",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"229",NULL,"0","0","1","1",NULL,"1797-01-01 00:00:00","Biographischer Versuch",NULL,NULL,"Zürich",NULL,"author: Orelli, Salomon, vonsubject: Orelli","Gubler, Bernhard Andreas: Der ""Züriputsc",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"230",NULL,"0","0","3","1",NULL,"1908-01-01 00:00:00","Die pädagogische Anschauung Fichte und Pestalozzi",NULL," K.F. Bender",NULL,NULL,"author: Ehrhard, Petersubject: Pestalozzi",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"231",NULL,"0","0","1","1",NULL,"1848-01-01 00:00:00","Meine Betheiligung an der Rathsherr Leu'schen Mordgeschichte",NULL,"Orell Füssli","Zürich",NULL,"author: Pfyffer, Kasimirsubject: Pfyffer",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"232",NULL,"0","0","2","10",NULL,"1839-01-01 00:00:00","Ankündigung von Gefangenenbefreiung zud Präsident des Zentralkomitees","7.9.1839",NULL,NULL,NULL,"author: Freitags-Zeitungsubject: Präsident Zentralkomitee",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"233",NULL,"0","0","1","1",NULL,"1850-01-01 00:00:00","Bekenntnisse eines Revolutionärs",NULL,"Verlagsbureau","Leipzig",NULL,"author: Proudhon, Pierre-Josephsubject: Proudhon","Mörgeli, Christoph: Der ""Züriputsch"" aus",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"234",NULL,"0","0","2","10",NULL,"1839-01-01 00:00:00","Staatsarchiv des Kanton Zürichs (StAZ). 5.9. 1839","M 1b 3: Flugschrift  von Rahn-Escher",NULL,NULL,NULL,"author: Rahn-Eschersubject: Rahn-Escher",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"235",NULL,"0","0","2","10",NULL,"1839-01-01 00:00:00","Rahn-Escher Hans Konrad: Ursachen, Verlauf und Nachwirkungen der Zürcher Septemberrevolution von 1839","Zürcher Taschenbuch (ZTB) 1915/1917",NULL,NULL,NULL,"author: Guggenbühl, Gottfriedsubject: Rahn-Escher",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"236",NULL,"0","0","2","10",NULL,"1940-01-01 00:00:00","Der Züriputsch vom 6. Herbstmonat des Jahres 1839","Hsg. Antiquarischer Verein ""Lora"" Pfäffikon",NULL,"Pfäffikon",NULL,"author: unknownsubject: Rahn-Escher","Aerne, Peter: Pfarrer Bernhard Hirzel, A",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"237",NULL,"0","0","1","1",NULL,"1917-01-01 00:00:00","Zürcher Taschenbuch (ZTB)","Ursachen, Verlauf und Nachwirkungen der Zürcher Septemberrevolution von 1839, Erinnerungen von Dr. Konrad Rahn-Escher,mitgeteilt von Gottfried Guggenbühl",NULL,NULL,NULL,"author: Rahn-Escher, Konradsubject: Rahn-Escher",NULL,NULL,"1","Gedruckte Quellen",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"238",NULL,"0","0","2","2",NULL,"1839-01-01 00:00:00","Verhandlungen des Grossen Rats des Kantons Zürich vom 19.9.1839","19.9.1839",NULL,NULL,NULL,"author: subject: Rahn-Escher",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"239",NULL,"0","0","1","1",NULL,"1846-01-01 00:00:00","Der Freischarenzug und seine Folgen",NULL,NULL,NULL,NULL,"author: Rudolf, Johann Martinsubject: Rudolf","Aerne, Peter: Pfarrer Bernhard Hirzel, A",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"240",NULL,"0","0","2","2",NULL,"1839-01-01 00:00:00","Staatsarchiv des Kanton Zürichs (StAZ)","10.9.1839",NULL,NULL,NULL,"author: subject: Ryffel","Bucher, Erwin: Die Auswirkungen des ""Zür",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"241",NULL,"0","0","1","1",NULL,"1839-01-01 00:00:00","Pfäffikon und der 6.9.1839, zitiert nach der Transkription im Heimatmusum Pfäffikon; Original im LORA-Jahrbuch II",NULL,NULL,"Pfäffikon",NULL,"author: Schellenberg, Hans Jakobsubject: Schellenberg",NULL,NULL,"1","Gedruckte Quellen",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"242",NULL,"0","0","1","1",NULL,"1881-01-01 00:00:00","LORA-Jahrbuch 2. Standort Heimatmuseum am Pfäffikersee",NULL,NULL,NULL,NULL,"author: Schellenberg, Hans Jakobsubject: Schellenberg",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"243",NULL,"0","0","3","1",NULL,"1901-01-01 00:00:00","Geschichte der Herren von Schellenberg","Auf Grund der in den Jahrbüchern I, III, IV, V und VI veröffentlichten Regesten verfasst.  In: Jahrbuch des Historischen Vereins für das Fürstentum Liechtenstein, 1901, Bd. 1, S. 177-268",NULL,NULL,NULL,"author: Büchel, Johann Babtistsubject: Schellenberg",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"244",NULL,"0","0","1","1",NULL,"1879-01-01 00:00:00","Ein Lebensbild seinen Freunden gewidmet",NULL,"Selbst. Verlag","Winterthur",NULL,"author: Scherer, Johann Jacobsubject: Scherer",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"245",NULL,"0","0","1","1",NULL,"1848-01-01 00:00:00","Die Reformbewegung unserer Zeit und das Christentum",NULL,NULL,NULL,NULL,"author: Scherer-Broccard, Theodorsubject: Scherer-Broccard",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"246",NULL,"0","0","1","1",NULL,"1840-01-01 00:00:00","Meine Beobachtungen, Bestrebungen und Schicksale während meines Aufenthaltes im Kanton Zürich 1825-1839","3. Heft",NULL,"St. Gallen",NULL,"author: Scherr, Ignaz Thomassubject: Scherr",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"247",NULL,"0","0","1","1",NULL,"1840-01-01 00:00:00","Meine Beobachtungen, Bestrebungen und Schicksale während meines Aufenthalts im Kanton Zürich vom Jahre 1825-1839, Periode 1825-1832",NULL,"Scheitlin und Zollikofer","St. Gallen",NULL,"author: Scherr, Ignaz Thomassubject: Scherr",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"248",NULL,"0","0","2","4",NULL,"1802-01-01 00:00:00","Die Räuber",NULL,"Die Digitale Bibliothek",NULL,NULL,"author: Schiller, Friedrichsubject: Schiller",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"249",NULL,"0","0","1","1",NULL,"1850-01-01 00:00:00","Meine Erlebnisse unter dem Berner-Freischaaren-Regiment, als Beitrag zu einer Schilderung desselben",NULL,"C. Langlois","Burgdorf",NULL,"author: Schnell, Johannsubject: Schnell",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"250",NULL,"0","0","1","17",NULL,"1906-01-01 00:00:00","Zürcher Taschenbuch (ZTB)","Aufzeichnungen über die Straussischen Bewegungen und den 6. September 1839, von Oberstlt. Friedrich Schulthess",NULL,NULL,NULL,"author: Schulthess, Friedrichsubject: Schulthess",NULL,NULL,"1","Gedruckte Quellen",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"251",NULL,"0","0","2","19",NULL,"1710-01-01 00:00:00","Oinologia seu dissertationum de vino secunda, sistens vini",NULL,"Gessnerus",NULL,NULL,"author: Schulthess, H.subject: Schulthess",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"252",NULL,"0","0","1","18",NULL,"1839-01-01 00:00:00","Predigt am Eidgenössischen Bettage vor den Einberufenen Truppen",NULL,"Friedrich Schulthess","Zürich",NULL,"author: Schweizer, Alexandersubject: Schweizer",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"253",NULL,"0","0","1","1",NULL,"1889-01-01 00:00:00","Professor Dr. theol. Alexander Schweizer, Biographische Aufzeichnungen, von im selbst entworfen","Hsg. Dr. Paul Schweizer",NULL,"Zürich",NULL,"author: Schweizer, Alexandersubject: Schweizer",NULL,NULL,"1","Gedruckte Quellen",NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"254",NULL,"0","0","1","9",NULL,"1983-01-01 00:00:00","Briefwechsel, herausgeg. Von Victor Conzemius, Bd. 1, bearbeitet von Heidi Bossard-Borner",NULL,NULL,"Einsiedeln",NULL,"author: Segesser, Philipp Anton, vonsubject: Segesser",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"255",NULL,"532","532","1","9",NULL,"1825-01-01 00:00:00","2 Briefe an Ferd. Curti: Würzburg, 1824 und 1825",NULL,NULL,NULL,NULL,"author: Siegwart-Müller, Constantinsubject: Siegwart-Müller",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"256",NULL,"532","532","2","8",NULL,"1826-01-01 00:00:00","Tell der Urner",NULL,"zGraggen",NULL,NULL,"author: Siegwart-Müller, Constantinsubject: Siegwart-Müller",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"257",NULL,"532","532","2",NULL,NULL,"1829-01-01 00:00:00","Ein Wort über die Landesgemeinden ",NULL,"Orell Füssli","Zürich",NULL,"author: Siegwart-Müllersubject: Siegwart-Müller",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"258",NULL,"532","532","2",NULL,NULL,"1829-01-01 00:00:00","Nothwendigkeit der Aufrechthaltung der Ehe und Bestrafung der Unzucht im Staate",NULL,"Xaver Meyer",NULL,NULL,"author: Siegwart-Müllersubject: Siegwart-Müller",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"259",NULL,"532","532","2",NULL,NULL,"1832-01-01 00:00:00","Unterricht über die Verfassung des Kantons Luzern in Gesprächen",NULL,"Schnyder'sche Buchdruckerei","Sursee",NULL,"author: Siegwart-Müllersubject: Siegwart-Müller",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"260",NULL,"532","532","2",NULL,NULL,"1833-01-01 00:00:00","Das Strafrecht der Kantone Uri, Schwyz, Unterwalden, Glarus, Zug und Appenzell",NULL,"Büreau des Freimütigen","St. Gallen",NULL,"author: Siegwart-Müllersubject: Siegwart-Müller",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"261",NULL,"532","532","1","9",NULL,"1838-01-01 00:00:00","Brief an Landschreiber K. Kälin in Einsiedeln",NULL,NULL,NULL,NULL,"author: Siegwart-Müller; Kälin, K.subject: Siegwart-Müller",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"262",NULL,"532","532","2",NULL,NULL,"1839-01-01 00:00:00","Welche Garantien muss die Verfassung eines Schweizerkantons dem Christenthume leisten",NULL,"Xaver Meyer",NULL,NULL,"author: Siegwart-Müllersubject: Siegwart-Müller",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"263",NULL,"532","532","2",NULL,NULL,"1840-01-01 00:00:00","Schultheiss und Kleiner Rath des Kantons Luzern an den hohen Grossen Rath desselben",NULL,NULL,NULL,NULL,"author: Siegwart-Müllersubject: Siegwart-Müller",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"264",NULL,"532","532","2","17",NULL,"1840-01-01 00:00:00","Der advokaten-prozess: Eine beitrag zur geschichte der pressfreiheit, des advokatenwessens und der rechtspflege im kanton Luzern nebst einen vorschlage zur gründung von Freidensvereinen",NULL,"A. Petermann",NULL,NULL,"author: Siegwart-Müller, Constantinsubject: Siegwart-Müller",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"265",NULL,"532","532","2","17",NULL,"1840-01-01 00:00:00","Botschaft des Kleinen Rathes des Kantons Luzern an den Grossen Rath und Antwort darauf in der Suspensionsangelegenheit des ersten Staatsschreibers C. Siegwart-Müller",NULL,NULL,NULL,NULL,"author: Siegwart-Müller, Constantinsubject: Siegwart-Müller",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"266",NULL,"0","0","2",NULL,NULL,"1841-01-01 00:00:00","Oeffnet die Augen, ihr Klöstervertheidiger!: oder Blicke in die Abgründe mönchischer Verdorbenheit",NULL,"C.A. Jenni",NULL,NULL,"author: Amman, Franz Sebastian; Siegwart-Müller, Constantinsubject: Siegwart-Müller",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"267",NULL,"532","532","2",NULL,NULL,"1844-01-01 00:00:00","Präsidialvortrag seiner Exzellenz des Herrn Schultheissen Constantin Siegwart-Müller, bei Eröffnung der ordentlichen Tagsatzung, Montags den 1. Heumonat 1844",NULL,NULL,NULL,NULL,"author: Siegwart-Müllersubject: Siegwart-Müller",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"268",NULL,"532","532","2","17",NULL,"1844-01-01 00:00:00","Kreisschreiben des eidgenössischen Vororts Luzern an sämmtliche eidgenössische Stände betreffend die seit dem Jahr 1815 statt gehabten eidgenössischen Interventionen",NULL,"Meyer'sche Buchdruckerei",NULL,NULL,"author: Siegwart-Müller, Constantinsubject: Siegwart-Müller",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"269",NULL,"532","532","2","14",NULL,"1844-01-01 00:00:00","Manifest der katholischen Stände Luzern, Uri, Schwyz, Unterwalden ob und nid dem Wald, Zug und Freiburg an sämmtliche eidgenössische Stände",NULL,NULL,NULL,NULL,"author: Siegwart-Müller, Constantinsubject: Siegwart-Müller",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"270",NULL,"532","532","1","18",NULL,"1844-01-01 00:00:00","Präsidialvortrag seiner Excellenz des Herrn Schultheissen Constantin Siegwart-Müller bei Eröffnung der ausserordentlichen Tagsatzung: Dienstags den 25. Brachmonat 1844",NULL,NULL,NULL,NULL,"author: Siegwart-Müller, Constantinsubject: Siegwart-Müller",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"271",NULL,"532","532","2","14",NULL,"1844-01-01 00:00:00","Manifeste des Cantons Catholiques de Lucerne, Uri, Schwytz, Unterwalden haut et bas, Zug et Fribourg, à tous les Etats Confédérés",NULL,"Imprimerie de Léonce Schmid-Roth",NULL,NULL,"author: Siegwart-Müller, Constantinsubject: Siegwart-Müller","Bucher, Erwin: Die Auswirkungen des ""Zür",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"272",NULL,"532","532","2",NULL,NULL,"1845-01-01 00:00:00","Vortrag der Gesandtschaft von Luzern, gehalten auf der ausserordentlichen Tagsatzung zu Zürich den 16. April 1845",NULL,"Gebr. Räber",NULL,NULL,"author: Siegwart-Müllersubject: Siegwart-Müller",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"273",NULL,"532","532","2",NULL,NULL,"1845-01-01 00:00:00","Verhandlungen der Ruswyler-Versammlung vom 20. August 1845",NULL,"Gebr. Räber",NULL,NULL,"author: Siegwart-Müllersubject: Siegwart-Müller",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"274",NULL,"532","532","1","9",NULL,"1849-01-01 00:00:00","Brief von Hrn. Siegwart-Müller an das Kriminal-Verhöramt in Luzern",NULL,"Jung und Munsch",NULL,NULL,"author: Siegwart-Müller, Constantinsubject: Siegwart-Müller",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"275",NULL,"532","532","2","14",NULL,"1856-01-01 00:00:00","Eingabe des Herrn Siegwart-Müller, gew. Schultheiss des Kantons Luzern, an den Bundesrath zuhanden der h. Bundesversammlung: (vom 17. Juni 1856) : (Rechtfertigung gegen den Vorwurf des Landesverrates).",NULL,NULL,NULL,NULL,"author: Siegwart-Müllersubject: Siegwart-Müller",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"276",NULL,"532","532","1","9",NULL,"1856-01-01 00:00:00","Lettre de M. Siegwart-Müller, ancien avoyer du Canton de Lucerne, au Conseil fédéral, pour être communiqué à la Haute Assemblée fédérale: du 17 juin 1856",NULL,NULL,NULL,NULL,"author: Siegwart-Müller, Constantinsubject: Siegwart-Müller",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"277",NULL,"532","532","1","1",NULL,"1863-01-01 00:00:00","Ratsherr Josef Leu von Ebersol",NULL,NULL,"Altdorf",NULL,"author: Siegwart-Müller, Constantinsubject: Siegwart-Müller",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"278",NULL,"532","532","1","1",NULL,"1864-01-01 00:00:00","Der Kampf zwischen Recht und Gewalt in der Schweizerischen Eidgenossenschaft und mein Antheil daran, Altdorf",NULL,NULL,"Altdorf",NULL,"author: Siegwart-Müller, Constantinsubject: Siegwart-Müller",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"279",NULL,"532","532","1","1",NULL,"1866-01-01 00:00:00","Der Sieg der Gewalt über das Recht in der Schweizerischen Eidgenossenschaft",NULL,NULL,"Altdorf",NULL,"author: Siegwart-Müller, Constantinsubject: Siegwart-Müller",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"280",NULL,"0","0","2","1",NULL,"1869-01-01 00:00:00","Siegwart",NULL,NULL,NULL,NULL,"author: Segesser, Philipp Anton, von; Siegwart-Müller, Constantinsubject: Siegwart-Müller",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"281",NULL,"532","532","2",NULL,NULL,"1872-01-01 00:00:00","Römische Quellen für die Reformationsgeschichte der Schweiz",NULL,"B. Schwendimann",NULL,NULL,"author: Siegwart-Müllersubject: Siegwart-Müller",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"282",NULL,"0","0","2",NULL,NULL,"1872-01-01 00:00:00","Venetianische Quellen für die Reformationsgeschichte der Schweiz",NULL,"B. Schwendimann",NULL,NULL,"author: Siegwart-Müllersubject: Siegwart-Müller",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"283",NULL,"532","532","1","18",NULL,"1909-01-01 00:00:00","Eine Denkschrift Konstantin Siegwart-Müllers vom 27. Juli 1847",NULL,NULL,NULL,NULL,"author: Siegwart-Müller, Constantin; Kaiserfeld, Moriz, vonsubject: Siegwart-Müller",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"284",NULL,"532","532","1","9",NULL,"1923-01-01 00:00:00","Briefe von Konstantin Siegwart-Müller an Friedrich von Hurter: Beilage zum Jahresbericht der Kantonalen Lehranstalt Sarnen 1923/24, Part 1",NULL,"Kant. Lehranstalt",NULL,NULL,"author: Siegwart-Müller, Constantin; Hurter, Friedrich Emanuel, von; Schwerer, Emmanuel subject: Siegwart-Müller",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"285",NULL,"532","532","1","9",NULL,"1924-01-01 00:00:00","Briefe an Friedrich von Hurter, herausg. Von Emanuel Scherer","1. Teil Beilage zum Jahresbericht der kantonalen Lehranstalt Sarnen 1923/24",NULL,"Sarnen",NULL,"author: Siegwart-Müller, Konstantinsubject: Siegwart-Müller",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"286",NULL,"532","532","1","9",NULL,"1927-01-01 00:00:00","Briefe von Konstantin Siegwart-Müller an P. Leodegar Kretz, OSB",NULL,"Ehrli",NULL,NULL,"author: Siegwart-Müller, Constantin; Kretz, Leodegardsubject: Siegwart-Müller",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"287",NULL,"0","0","3","1",NULL,"1948-01-01 00:00:00","Der Landesverrat des Sonderbundes: ein Beitrage zur Schweizergeschichte mit Briefen Siegwarts",NULL,"Vogt & Schild",NULL,NULL,"author: Graber, Adolphsubject: Siegwart-Müller",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"288",NULL,"0","0","3","8",NULL,"1952-01-01 00:00:00","Der Stellungswechsel Konstantin Siegwart-Müllers 1839-1840","Teildruck","H. Faber & Co. ","Wien",NULL,"author: Rüf, Elisabethsubject: Siegwart-Müller",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"289",NULL,"0","0","3","8",NULL,"2003-01-01 00:00:00","„... in ewiger Freundschaft..."" - Die Stammbücher
des beginnenden 19. Jahrhunderts unter besonderer
Berücksichtigung der Stammbücher von Theresia
Kravogl und Ignaz von Pallaus","Veröffentlichungen des Tiroler Landesmuseums Ferdinandeum 83/2003",NULL,"Innsbruck",NULL,"author: Guano, Alexandersubject: Siegwart-Müller",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"290",NULL,"0","0","3","8",NULL,"2013-01-01 00:00:00","Rundbrief 6",NULL,NULL,NULL,NULL,"author: Familienverband Siegwartsubject: Siegwart-Müller",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"291",NULL,"0","0","1","1",NULL,"1839-01-01 00:00:00","Die Bedeutung des Kampfes der liberalen katholischen Schweiz mit der römischen Kurie",NULL,"Jent und Gassman","Solothurn",NULL,"author: Snell, Ludwisubject: Snell",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"292",NULL,"0","0","1","1",NULL,"1844-01-01 00:00:00","Drei Tage aus dem Leben eines Zürcherischen Geistlichen (Roman)",NULL,"Literarisches Comptoir","Zürich und Winterthur",NULL,"author: Lebrecht, Hanssubject: Staub","Mörgeli, Christoph: Der ""Züriputsch"" aus",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"293",NULL,"0","0","1","1",NULL,"1845-01-01 00:00:00","Der Freischärler und seine Familie",NULL,"Verlagsbureau","Leibzig",NULL,"author: Staub, Johannessubject: Staub",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"294",NULL,"568","568","2",NULL,NULL,"1835-01-01 00:00:00","Das Leben Jesu, kritisch bearbeitet",NULL,"Wiss. Buchges. [Abt. Verl.]","Darmstadt/Tübingen",NULL,"author: Strauss, David Friedrichsubject: Strauss",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"295",NULL,"568","568","2",NULL,NULL,"1837-01-01 00:00:00","Streitschriften zur Verteidigung meiner Schrift über das Leben Jesu und zur Charakteristik der gegenwärtigen Theologie",NULL,NULL,NULL,NULL,"author: Strauss, David Friedrichsubject: Strauss",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"296",NULL,"568","568","2",NULL,NULL,"1840-01-01 00:00:00","Die christliche Glaubenslehre in ihrer geschichtlichen Entwicklung und im Kampfe mit der modernen Wissenschaft","Band I",NULL,NULL,NULL,"author: Strauss, David Friedrichsubject: Strauss",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"297",NULL,"568","568","2",NULL,NULL,"1842-01-01 00:00:00","Die christliche Glaubenslehre in ihrer geschichtlichen Entwicklung und im Kampfe mit der modernen Wissenschaft","Band II",NULL,NULL,NULL,"author: Strauss, David Friedrichsubject: Strauss",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"298",NULL,"568","568","2",NULL,NULL,"1851-01-01 00:00:00","Christian Märklin",NULL,NULL,NULL,NULL,"author: Strauss, David Friedrich; Gesellschaft der Bibliophilensubject: Strauss","Mörgeli, Christoph: Der ""Züriputsch"" aus",NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"299",NULL,"568","568","2",NULL,NULL,"1857-01-01 00:00:00","Deutsche Dichtungen von Nicodemus Frischlin, theils zum erstenmal aus d. Hss., theils nach alten Drucken",NULL,NULL,NULL,NULL,"author: Strauss, David Friedrich; Gesellschaft der Bibliophilensubject: Strauss",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"300",NULL,"568","568","2",NULL,NULL,"1862-01-01 00:00:00","Hermann Samuel Reimarus und seine Schutzschrift für die vernünftigen Verehrer Gottes",NULL,"Brockhaus","Leibzig",NULL,"author: Strauss, David Friedrichsubject: Strauss",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"301",NULL,"568","568","2",NULL,NULL,"1863-01-01 00:00:00","Das Leben Jesu",NULL,"Wilhelm Hoffman","Stuttgart: Balz",NULL,"author: Strauss, David Friedrich; Gesellschaft der Bibliophilensubject: Strauss",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"302",NULL,"568","568","2",NULL,NULL,"1865-01-01 00:00:00","Der Christus des Glaubens und der Jesus der Geschichte",NULL,"Franz Duncker","Berlin",NULL,"author: Strauss, David Friedrichsubject: Strauss",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"303",NULL,"568","568","2",NULL,NULL,"1872-01-01 00:00:00","Der alte und der neue Glaube",NULL,NULL,NULL,NULL,"author: Strauss, David Friedrichsubject: Strauss",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"304",NULL,"568","568","2",NULL,NULL,"1953-01-01 00:00:00","Justinus Kerner",NULL,"Schiller-Nationalmuseum","Marbach a.N.",NULL,"author: Strauss, David Friedrichsubject: Strauss",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
"305",NULL,"568","568","2",NULL,NULL,"1967-01-01 00:00:00","Antichristophorus",NULL,NULL,NULL,NULL,"author: Strauss, David Friedrichsubject: Strauss",NULL,NULL,"1",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL
