Comm ID,bio_author_id,author_id,agent_id,id,MemberID,selection_class,Agent type1,Agent type2,type2description,img,gender,code,last_name,first_name,other_name,,born,formula1,birthday,birth_location,,died,formula1,deathday,death_location,workplace,knows,shortbio,link,data_evaluation,authority_organization,authority_record,CrossReference,Medien,Schulwesen,Kirche,Glaubenskommittee,Jurisprudenz,Finanz,Verwaltungsdienst,Berufliches Gewicht,Militärischer Rang,Militärisches Gewicht,Ausl. Dienste,Tagsatzungsgesander,Int. Beziehungen,Bundesrat,Nationalrat,Regierungsrat,Ständerat,Kantonsparlament,Bürgermeister,Stadthalter,Zürcher Stadtrat,Kleiner Rat,Grosser Rat,Constaffel,Landammann,Landvogt,Pol. Gewicht,GESAMT SOZ. EINFLUSS,friends,born,died,age 1839,education,wealth (poor 1-rich 5), religion,ethnicity,special,comments,,political party,personality,mood/emotions, intelligence,values/stereotypes, general attitude,experience,knowledge,communication,intervention,literature,,
1,787,787,787,787,,7,1,2,,,1,,Bär,,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,Dr. med.,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,788,788,788,788,,7,1,2,,,1,,Bär,,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,Missionary,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,789,789,789,789,,7,1,2,,,1,,Barbou de Courières,Gabriel-Marie,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,790,790,790,790,,7,1,2,,,2,,Baumann-Heusser,Anna Maria ,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,791,791,791,791,,7,1,2,,,2,,Baumann  ,Barbara,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,792,792,792,792,,7,1,2,,,1,,Baumann,Felix,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,793,793,793,793,,7,1,2,,,1,,Baumgartner,Hans,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,794,794,794,794,,7,1,2,,,1,,Beyel,Johann Conrad,,,,-01-01 00:00:00,,Biel,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,795,795,795,795,,7,1,2,,,2,,Beyel-Kirchhofer,Susanna Elisabetha,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,796,796,796,796,,7,1,2,,,1,,Biermer,Anton,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,797,797,797,797,,7,1,2,,,2,,Wichelhausen-Birch,"Elisabeth, von",,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,married to Johann Wichelhausen,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,798,798,798,798,,7,1,2,,,2,,Birch-Morf,"Anna, von",Nanny,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,799,799,799,799,,7,1,2,,,1,,Birch,"Salomon, von",,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,"Parson, husband of Nanny",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,800,800,800,800,,7,1,2,,,2,,Blumhardt,,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,wife of a parson,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,801,801,801,801,,7,1,2,,,1,,Bodmer,Johann Jakob,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,802,802,802,802,,7,1,2,,,1,,Bourbon,", de",,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,803,803,803,803,,7,1,2,,,1,,Bremi,,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,Friend of D. Schweizer,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,804,804,804,804,,7,1,2,,,2,,Brunner-Schweizer,,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,805,805,805,805,,7,1,2,,,2,,Amman-Schweizer,,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,806,806,806,806,,7,1,2,,,2,,Wolf-Schweizer,,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,807,807,807,807,,7,1,2,,,2,,Burkhard-Peyer,Amalie,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,808,808,808,808,,7,1,2,,,1,,Burkhard,Diethelm,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,Father,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,809,809,809,809,,7,1,2,,,1,,Burkhard,Diethelm,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,Son,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,810,810,810,810,,7,1,2,,,1,,Burkhard,Johannes,,,,-01-01 00:00:00,,Schaffhausen,,,-01-01 00:00:00,,,,,Parson,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,811,811,811,811,,7,1,2,,,1,,Claudius,Matthias,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,812,812,812,812,,7,1,2,,,1,,Clavaz,,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,813,813,813,813,,7,1,2,,,2,,Deck,Anna,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,814,814,814,814,,7,1,2,,,1,,Dieffenbach,Johann Friedrich,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,815,815,815,815,,7,1,2,,,2,,Dollfuss,Lisette,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,816,816,816,816,,7,1,2,,,1,,Dubs,Jakob,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,817,817,817,817,,7,1,2,,,1,,Fäsi,David,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,Dekan,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,818,818,818,818,,7,1,2,,,2,,Fäsi,Marie,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,819,819,819,819,,7,1,2,,,1,,Fay,,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,Parson,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,820,820,820,820,,7,1,2,,,1,,Fellenberg,"Philipp Emanuel, von",,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,821,821,821,821,,7,1,2,,,2,,Finsler,Anna,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,822,822,822,822,,7,1,2,,,2,,Finsler,Luise,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,823,823,823,823,,7,1,2,,,,,Fisch,Anna,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,824,824,824,824,,7,1,2,,,,,Flugi,Alfons  ,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,825,825,825,825,,7,1,2,,,,,Flugi,"Conradin, von",,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,826,826,826,826,,7,1,2,,,,,Flugi,"Elise, von",,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,827,827,827,827,,7,1,2,,,,,Flugi,"Regina, von",,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,828,828,828,828,,7,1,2,,,,,Flugi,"Regina, von",,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,Cousine,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,829,829,829,829,,7,1,2,,,,,Frick-Heusser,Elisabetha Verean,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,830,830,830,830,,7,1,2,,,,,Fries,Anna Susanna,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,831,831,831,831,,7,1,2,,,,,Fries,Elise,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,832,832,832,832,,7,1,2,,,,,Fries-Freudweiler,J.  ,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,Landschreiber,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,833,833,833,833,,7,1,2,,,,,Fries,,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,Operateur,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,834,834,834,834,,7,1,2,,,,,Fröhlich,,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,Babtist preacher,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,835,835,835,835,,7,1,2,,,,,Füssli,Johann Jakob,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,Antistes,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,836,836,836,836,,7,1,2,,,,,Gattiker,Heinrich,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,837,837,837,837,,7,1,2,,,,,Gessner-Schweizer,Anna,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,838,838,838,838,,7,1,2,,,,,Gessener-Hess,Barbara,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,839,839,839,839,,7,1,2,,,,,Gessner,Caspar,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,Parson,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,840,840,840,840,,7,1,2,,,,,Gessner,Conrad,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,841,841,841,841,,7,1,2,,,,,Gessern,Dorothea,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,842,842,842,842,,7,1,2,,,,,Gessner,Elisabeth,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,843,843,843,843,,7,1,2,,,,,Gessner,Ernst,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,844,844,844,844,,7,1,2,,,,,Gessner,Georg,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,Antistes,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,845,845,845,845,,7,1,2,,,,,Gessner,Georg,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,Sohn,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,846,846,846,846,,7,1,2,,,,,Gessner,Jakob,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,Sohn von Caspar und Elisabeth Gessner-Keller,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,847,847,847,847,,7,1,2,,,,,Gessner,Jakob,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,Sohn von Kaspar und Bäbe,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,848,848,848,848,,7,1,2,,,,,Gessner,Kaspar,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,Sohn,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,849,849,849,849,,7,1,2,,,,,Gessner,Kaspar,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,Enkel des Kaspar G.,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,850,850,850,850,,7,1,2,,,,,Gessner,Regula   ,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,851,851,851,851,,7,1,2,,,,,Goethe,Johann Wolfgang,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,852,852,852,852,,7,1,2,,,,,Grob,Georg,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,853,853,853,853,,7,1,2,,,,,Grob ,Johann,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,854,854,854,854,,7,1,2,,,,,Gröben,"Selma, Gräfin von",,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,855,855,855,855,,7,1,2,,,,,Grumbach-Schweizer,Cleophea,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,856,856,856,856,,7,1,2,,,2,,Häberling,,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,doctors wife,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,857,857,857,857,,7,1,2,,,,,Häfeli,,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,candidate for theology,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,858,858,858,858,,7,1,2,,,,,Hafner,,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,Parson,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,859,859,859,859,,7,1,2,,,,,Händel,Georg Friedrich,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,860,860,860,860,,7,1,2,,,,,Hanhart-Sulzer,Elisabetha Susanna,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,861,861,861,861,,7,1,2,,,,,Hauser,,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,Verwalter,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,862,862,862,862,,7,1,2,,,,,Hebel,Johann Peter,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,863,863,863,863,,7,1,2,,,,,Heidegger,Anna,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,864,864,864,864,,7,1,2,,,,,Hengstenberg,Ernst Wilhelm,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,865,865,865,865,,7,1,2,,,,,Henning-Pfenninger,Martha,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,866,866,866,866,,7,1,2,,,,,Hess-Heidegger,Anna,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,867,867,867,867,,7,1,2,,,,,Hess-Steinmann,Cleophea,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,868,868,868,868,,7,1,2,,,,,Hess-Nüscheler,Elisabeth,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,869,869,869,869,,7,1,2,,,,,Hess,Felix,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,870,870,870,870,,7,1,2,,,,,Hess,Heinrich,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,871,871,871,871,,7,1,2,,,,,Hess,Johann Jakob,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,Antistes,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,872,872,872,872,,7,1,2,,,,,Hess,Judith  ,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,873,873,873,873,,7,1,2,,,,,Hess,,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,"Parson, son of Judith Hess",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,874,874,874,874,,7,1,2,,,,,Hess ,Meta Regina,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,875,875,875,875,,7,1,2,,,1,,Hess,,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,Waisenvater,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,876,876,876,876,,7,1,2,,,,,Ulrich-Heusser   ,Anna Elisabeth Dorothea,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,877,877,877,877,,7,1,2,,,,,Heusser   ,Christian (Jakob),,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,878,878,878,878,,7,1,2,,,,,Heusser,Regula Sophie,Ega,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,879,879,879,879,,7,1,2,,,2,,Heusser,,,,,-01-01 00:00:00,,im Langenried,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,880,880,880,880,,7,1,2,,,,,Heusser,Hans,,,,-01-01 00:00:00,,Hütten,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,881,881,881,881,,7,1,2,,,,,Heusser,Hans H.,,,,-01-01 00:00:00,,Weisserlen,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,882,882,882,882,,7,1,2,,,,,Heusser,Hans Jakob,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,883,883,883,883,,7,1,2,,,,,Heusser,Heinrich Alfons,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,884,884,884,884,,7,1,2,,,,,Heusser,Heinrich Weilhelm,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,885,885,885,885,,7,1,2,,,,,Heusser,Johann Rudolph Maximilian,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,886,886,886,886,,7,1,2,,,,,Spyri-Heusser,Johanna,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,887,887,887,887,,7,1,2,,,,,Heusser,Johann Jakob,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,Doctor,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,888,888,888,888,,7,1,2,,,,,Heusser,Meta Louise,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,889,889,889,889,,7,1,2,,,,,Heusser,Meta Regina,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,890,890,890,890,,7,1,2,,,,,Heusser,Moritz Maximilian,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,891,891,891,891,,7,1,2,,,,,Heusser,Theodor Constans,Constantin,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
