"id","author_id","bibliography","transcript","token_sequence","token","author_name"
"4905","231","136","4","507","nach ihrem Abschied – 1816 führten wir erst eine lebhafte Korrespondenz, die aber mit den Jahren erlosch. Ich wußte längst nicht mehr, wo Lisette hingekommen, ob sie nur noch lebe. ",NULL
"4906","231","136","4","508","Da - nach fünfundvierzig Jahren - fanden wir uns wieder; sie lebte jetzt als Witwe Waldner von Colmar in Aarau, wohin eine dort verheiratete Schwester sie gezogen hatte. ",NULL
"4907","231","136","4","509","Lisette hatte meiner nie vergessen; sie suchte mich erst schriftlich, dann persönlich heim, und von unserer wiedererstandenen Freundschaft hieß es nun recht eigentlich: << Deine Jugend wird erneuert wie eines Adlers.» [*75] [67]",NULL
"4908","231","136","4","510","Wie viele möchte ich noch nennen! Name auf Name, Bild auf Bild drängt sich mir auf I Doch es muß an den genannten genug sein, um ein Bild unseres Jugendlebens zu geben. ",NULL
"4909","231","136","4","511","Alle die Namen, alle die Bilder, ob sie hier fehlen, sind nicht verloren für des Herzens Erinnerung und für das Buch, das «auf Erde<n> nicht gelesen wird».",NULL
"4910","231","136","4","512","Was ich bisher erzählte - angehoben vom Jahr 1804-, als unser ruhiges Pfarrhausleben erst begann - reicht großenteils weit über das Jahr 1810 hinaus. ",NULL
"4911","231","136","4","513","Zu diesem für mich so bedeutsamen, über Euer Leben, meine Kinder, entscheidenden Jahre kehre ich jetzt zurück. ",NULL
"4912","231","136","4","514","Es war ja am zweiten September 1810, als der junge Arzt Heußer den Hirzel als seinen künftigen Wohnort betrat. ",NULL
"4913","231","136","4","515","Wir haben ihn als Knaben in den kümmerlichen Verhältnissen seines Vaterhauses, Weißerlen,",NULL
"4914","231","136","4","516","verlassen. ",NULL
"4915","231","136","4","517","Sein Streben und Wünschen, Dichten und Trachten ging weit darüber hinaus. ",NULL
"4916","231","136","4","518","Arzt wollte er werden, ein wirklicher rechter Arzt - aber wie beginnen? – ",NULL
"4917","231","136","4","519","Jede Gelegenheit ergreifend, sich im Leben etwas umzusehn, war er mit andern, der helvetischen Regierung abgeneigten, der Stadt Zürich holden Landleuten dieser Stadt zu Hülfe geeilt, als sie im Herbst 1802 von General Andermatt [*77] bombardiert wurde. ",NULL
"4918","231","136","4","520","Dort hatte er unter den Bürgern, welche solche Gesinnung an Landleuten hochschätzten, mehrere Bekanntschaften gemacht und war besonders von einem alten Hrn. Operateur Fries darauf hingewiesen worden, daß in dem von dem menschenfreundlichen Chorherr Rahn, um dem Mangel an Ärzten auf dem Lande abzuhelfen‚ gestifteten medizinischen Kantonal-Institute [*78] auch junge Leute ohne alle Vorbildung eintreten und zu tüchtigen Ärzten herangebildet werden können. ",NULL
"4919","231","136","4","521","Nun hatte sein Streben einen bestimmten Anhaltspunkt gefunden, aber - ganz ohne Geld konnte ja doch auch die allerbescheidenste Laufbahn zum Ziele nicht begonnen werden; der arme Vater aber hatte keines und war nicht imstande, dem Sohn seinen Anteil an dem kleinen Vermögen, das die Mutter hinterlassen, herauszugeben. ",NULL
"4920","231","136","4","522","So vergingen [68] noch mehrere Jahre unter dem Ringen mit den im Wege liegenden Hindernissen, die doch nicht vermochten, Mut und Hoffnung in dem jungen Manne zu ersticken.",NULL
"4921","231","136","4","523","Der 28. März 1804, jener Tag des Treffens bei Bocken, war auch für ihn ein Schreckenstag. Frühmorgens wurde er aufgefordert, der Menge zu folgen, welche gegen die eidgenössischen Truppen auszog, und da es bekannt war, daß er anderthalb Jahre früher in Zürich etwas von Militärdienst kennen gelernt, so wurde ihm sogleich die Anführung einer Truppe von Schützen anbefohlen. ",NULL
"4922","231","136","4","524","Was konnte er tun? ",NULL
"4923","231","136","4","525","Vernünftige Vorstellungen gegen das tollkühne Unternehmen wurden nicht angehört, Bitten um Entlassung noch weniger, und die Drohungen von Niederschießen, Hausanzünden und dergl.",NULL
"4924","231","136","4","526","waren ernstlich genug gemeint. ",NULL
"4925","231","136","4","527","So mußte er denn zum bösen, ihm verhaßten Spiel gute Miene machen und mitziehen. ",NULL
"4926","231","136","4","528","Auf dem Schauplatz des Kampfes angekommen, ordnete er seine Truppe zwischen Wald und Straße (die alte nach Einsiedeln führende), ließ jeden Mann sich hinter einen Baum stellen, von wo er unbemerkt auf die heranziehenden Truppen schießen konnte. ",NULL
"4927","231","136","4","529","Er selbst stieg, wie alles beobachtend, näher und näher zum Walde hinauf und in einem unbewachten Augenblick, da seine Leute eifrig beschäftigt waren, verschwand er im Walde, eilte auf ungebahnten Wegen der Sihl zu und hinüber ins Zugergebiet, nach dem befreundeten Egeri [*79], wo er in einem ihm wohlbekannten Hause (war es die Familie Letter-Roggenmoser ?) verborgen blieb, bis der Sturm in der Heimat ausgetobt hatte. ",NULL
"4928","231","136","4","530","Oft hat Euer Vater den armen, nachmals hingerichteten Kleiner beklagt, der ihn damals zum Mitziehen gezwungen; ",NULL
"4929","231","136","4","531","er war dem Heußerschen Hause persönlich befreundet, «ein ehrlicher Mann, den andere als Werkzeug mißbrauchten», was der Unglückliche dann mit dem Leben büßen mußte.",NULL
"4930","231","136","4","532","Endlich, endlich schlug die ersehnte Stunde für den jungen Heußer. ",NULL
"4931","231","136","4","533","Sein Vater konnte es möglich machen, ihm das kleine Erbe seiner Mutter herauszugeben - dreihundert Gulden - und das war die ganze Summe, die ihm zu seinen Studien zu Gebote stand. ",NULL
"4932","231","136","4","534","Er packte - ich weiß nicht ganz sicher, [69] ob im Jahre 1805 oder 1806 - sein Bündelchen, zog nach Zürich und ging bei einem Bauer in der Nähe der Stadt (auf dem «Stock») in Kost und Logis, um von da aus täglich die Kollegien in Zürich zu besuchen. ",NULL
"4933","231","136","4","535","Die Kost bestand im Morgen- und Abendbrot, den Mittag brachte er in der Stadt zu, verzehrte dort irgendwo, da ihn niemand beobachten konnte, ein gekauftes Wegglein oder etwas Wurst oder getrocknetes Fleisch, das ihm der Vater Sonntags, wenn er heimkam (natürlich immer zu Fuße) zugesteckt hatte. ",NULL
"4934","231","136","4","536","So hielt er es lange Zeit; das unumgängliche Bedürfnis der jetzt Studierenden, Kneipe und Bierhaus, war für ihn nicht da, und so läßt sich ja wohl sagen, daß er unter Mangel und Hunger studiert habe, glücklich genug, daß er endlich sein Lebensziel erreichbar vor sich sah. ",NULL
"4935","231","136","4","537","Und nun seine Studien? Darüber sagte mir einst sein damaliger Lehrer, nachmaliger Freund, Herr Spitalarzt Meyer (Vater des Dr. Meyer-Hofmeister), der mehr als einmal zur Konsultation bei wichtigen Fällen, die der Vater zu behandeln hatte, uns besuchte, wörtlich folgendes, das ich nicht vergessen habe: ",NULL
"4936","231","136","4","538","«Die Prophezeiung meines Vaters» (des alten Stadtarztes Meyer, der zugleich mit seinem Sohne",NULL
"4937","231","136","4","539","Unterricht an der medizinischen Schule gab) «ist ganz eingetroffen. ",NULL
"4938","231","136","4","540","Er hat mir oft gesagt: ‚In Heußer werden wir endlich einmal einen tüchtigen Operateur auf dem Lande bekommen und überhaupt einen glücklichen Praktikus.’ ",NULL
"4939","231","136","4","541","Er hat aber auch mit eisernem Fleiße studiert; mit einem wahren Heißhunger verschlang er die Kollegien, und seine schnelle Auffassung alles Gegebenen, so wie sein enormes Gedächtnis, das nichts Aufgenommenes wieder verlor, haben mich oft in Erstaunen gesetzt. ",NULL
"4940","231","136","4","542","Es fehlte nur eines zu seiner Ausbildung, nur eines: die ersten Prinzipien.» - ",NULL
"4941","231","136","4","543","Gewiß in diesem Worte liegt der Schlüssel zu manchem in dem Leben Eures Vaters, das auch den Kindern nicht verborgen bleiben konnte. ",NULL
"4942","231","136","4","544","Es mußte in mehr als einer Beziehung, trotz seines regen und raschen Vorwärtsstrebens, ein Hemmschuh für sein ganzes Leben bleiben, daß er durchaus keine andere Jugendbildung erhalten",NULL
"4943","231","136","4","545","hatte als die einer Dorfschule, wie sie zu Ende des vorigen Jahrhunderts beschaffen war. [70]",NULL
"4944","231","136","4","546","Trotz aller Sparsamkeit, die durch kleine Verdienste, hauptsächlich die Lieblingskunst des Zahnausreißens, und durch mehr als eine Hülfe in großer Not unterstützt wurde (so sandte ihm einst, als er sich kaum mehr zu kleiden vermochte, seine Patin in Hombrechtikon ein warmes Winterkleid),",NULL
"4945","231","136","4","547","ging denn doch im Frühjahr 1809 das Geld des armen Studenten ganz zu Ende, und eine völlige Mutlosigkeit, an Schwermut grenzend, wollte sich seiner bemächtigen. ",NULL
"4946","231","136","4","548","Da ergeht, mitten in seiner Trostlosigkeit, plötzlich der Ruf an ihn, als Militärarzt mit einem zur Grenzbewachung kommandierten Bataillon auszuziehen. ",NULL
"4947","231","136","4","549","Es war in dem Kriege zwischen Östreich und Frankreich, da die ganze östliche Grenzlinie der Schweiz gedeckt werden mußte, und da in Zürich Mangel an Militärärzten war, so mußte zu Studenten Zuflucht genommen werden, wozu die Geeigneten von den Professoren bezeichnet wurden. ",NULL
"4948","231","136","4","550","Welche Aushülfe abermals in großer Not! ",NULL
"4949","231","136","4","551","Freudig zog der wie von einem Alp Befreite mit ins Rheintal; ",NULL
"4950","231","136","4","552","das Leben im Militär war ohnehin seine Sache, und da der Feldarzt, wie alle Offiziere, immer in guten Häusern einquartiert wurde, so konnte er seinen gesamten Sold zur Seite legen, kleine ärztliche Nebenverdienste – ",NULL
"4951","231","136","4","553","er war ja nun schon erklärter Militärarzt - kamen dazu, und als er nach beendigtem Feldzug im Herbste zurückkehrte, sah er seine Zukunft gesichert. ",NULL
"4952","231","136","4","554","Mit erneuter Freudigkeit begann er - und zwar nicht mehr hungernd - seine Studien, machte im Sommer 1810 glücklich sein Examen und sah sich nun nach einem geeigneten Wirkungskreise um. ",NULL
"4953","231","136","4","555","Schien es doch, als ob dieser schon eigens für ihn bereitet wäre: der alte «Bockenschärer», ein Arzt auf Bocken, der bisher so ziemlich die ganze Umgebung ärztlich beherrscht hatte, war kürzlich gestorben, ebenso der Dr. Näf im benachbarten Hausen-Albis und der Dr. Bär war von Hütten weg nach Richtersweil gezogen, also eine Gegend weit und breit ohne Arzt, und der Mittelpunkt - Hirzel. ",NULL
"4954","231","136","4","556","Da ließ der junge Arzt Heußer sich nieder, freudig bewillkommt von allen Seiten. ",NULL
"4955","231","136","4","557","Im Hause des «Verwalters Hauser>>, der als obrigkeitlicher Amtmann nach damals bestehender Ordnung in Kappel lebte, während er Haus und Güter in seiner Heimat, [71] Hirzel, ausgeliehen hatte, fand er ein Zimmer, das er zur Apotheke einrichten konnte; ",NULL
"4956","231","136","4","558","die Kost nahm er bei der kleinen Familie Pfenninger, die gleich nebenan im Schulhause wohnte - und so fing er sein Doktorleben an. ",NULL
"4957","231","136","4","559","Zwar hatte er, wie er mir oft erzählte, nur noch fünf Gulden in der Tasche, als er, nach Einrichtung der Apotheke und andern Ausgaben für das Notwendigste, im Hirzel einzog, aber vom ersten Tage an strömten ihm die Hülfesuchenden in solcher Menge zu, daß er - da manche doch auf der Stelle zahlten - auch nicht einen Augenblick wieder in Geldverlegenheit geriet. ",NULL
"4958","231","136","4","560","Seine Muttergemeinde Schönenberg fiel ihm ohne Ausnahme zu;",NULL
"4959","231","136","4","561","den katholischen Nachbarn war er ein alter lieber Bekannter, auf den sie all das früher auf seinen Vater gesetzte Vertrauen übertrugen, der Hirzel war froh und stolz, einmal einen eigenen Arzt zu haben; ",NULL
"4960","231","136","4","562","Kappel und Hausen, namentlich das benachbarte Ebertschweil, fanden sich auch ein, und selbst vom See her, namentlich von Wädenschweil und Horgen, wurde der junge kühne Arzt bald aufgesucht.",NULL
"4961","231","136","4","563","Ehe ich aber ihn weiter begleite, namentlich auf sein Verhältnis zum Pfarrhaus eingehe, muß ich eine tragische Geschichte - die Geschichte meiner Schwester Anna - einschalten. ",NULL
"4962","231","136","4","564","Wenige Tage, bevor Heußer im Hirzel einzog, hatte sie die Heimat Verlassen. ",NULL
"4963","231","136","4","565","Der 28. August 1810 war ihr Hochzeitstag - der Anfangspunkt unsäglicher Leiden. – ",NULL
"4964","231","136","4","566","Sie war ein blühendes lebensvolles Mädchen, vielfach gelobt und geliebt.",NULL
"4965","231","136","4","567","Heinrich Morf, ein junger Bäcker in Zürich, der Sohn eines wohlhabenden Hauses, hatte sie im Laden seiner Eltern, wo sie einmal Notwendiges für den heimischen Haushalt einkaufte, erblickt, sie - ohne von ihr nur bemerkt zu werden genau beobachtet und vom Augenblick an eine heftige Leidenschaft für sie gefaßt. ",NULL
"4966","231","136","4","568","Um dem Gegenstand seiner Liebe näher zu kommen, wandte er sich an seinen Verwandten, den",NULL
"4967","231","136","4","569","Schullehrer Schärer am Ort, Wädenschweil, einen uns wohl befreundeten Hirzler. ",NULL
"4968","231","136","4","570","Er war der Vater von «Regeli» und Dödeli», deren Mutter, das wohlbekannte «Babeli», eine Nichte des Vaters Morf war, der sein bedeutendes Vermögen sich im glücklichen Handel erworben hatte. ",NULL
"4969","231","136","4","571","Der junge Morf [72] verpflanzte sich, um «eine Kur zu gebrauchen», für einige Wochen in Schärers Schulhaus und besuchte mit ihm mehrmals den Hirzel, seine schönen Aussichten und - unser Haus.",NULL
"4970","231","136","4","572","So einfach, so natürlich hatte das Verhältnis begonnen. ",NULL
"4971","231","136","4","573","Es schien sehr für den jungen Mann zu sprechen, daß er seine Wünsche auf ein einfaches Landmädchen gerichtet hatte, das ihm nichts bringen konnte als sich selbst - eine sittsame fleißige Jungfrau. ",NULL
"4972","231","136","4","574","Und als er nun um ihre Hand warb, da fand sich niemand, der die arme Anna oder ihre Eltern gewarnt hätte - vielleicht konnte es auch niemand, denn der junge Mann war ziemlich unbekannt, und jedermann war erstaunt über das Glück des armen Mädchens, dem der reiche Erbe seine Hand reiche. ",NULL
"4973","231","136","4","575","Sie gab ihm die ihrige nicht ohne langen Kampf mit ihrem Herzen, das wohl andere Ideale gehegt hatte, aber mit dem heiligen Vorsatze, ihm ein treues Weib zu sein. Die Arme! ",NULL
"4974","231","136","4","576","Sie trat in eine ihr bis jetzt ganz unbekannte Welt ein. ",NULL
"4975","231","136","4","577","Statt der gesunden, von geistigen Einflüssen durch und durch getränkten Lebensluft im Vaterhause umgab sie jetzt eine Atmosphäre, deren Möglichkeit, so leer von allen geistigen Lebenskräften‚ sie nie geahnt hatte. ",NULL
"4976","231","136","4","578","Aber sie mußte nicht nur entbehren, sie mußte auch Entsetzliches tragen, und mehr und mehr den ganzen Jammer einer unglücklichen Ehe durchleben. ",NULL
"4977","231","136","4","579","Ein geheimer Wurm nagte an dem Leben des jungen Gatten - die Trunksucht, die immer offener und offener zutage trat, mit ihrem ganzen traurigen Gefolge -Müßiggang, Verschwendung, Zornausbrüche gegen jede noch so liebevolle Warnung. ",NULL
"4978","231","136","4","580","Was soll ich schildern, was tausendmal geschildert ist - das steigende oder vielmehr immer tiefer sinkende Verderben eines Sklaven jener traurigen Leidenschaft? ",NULL
"4979","231","136","4","581","Auch hier kam es zum Äußersten: zur Trennung der Ehe. ",NULL
"4980","231","136","4","582","Nach fünf verlittenen Jahren - im Sommer 1815 - kam die arme Anna mit zwei lieblichen kleinen Mädchen (ihr drittes Kind, ein Knabe, War nach wenigen Lebenstagen gestorben) ins Vaterhaus zurück. ",NULL
"4981","231","136","4","583","Der unglückliche Morf - wohl auch von Reue gequält - verfiel später in die Erbkrankheit seiner Familie: ",NULL
"4982","231","136","4","584","Schwermut bis zur Verrückung, und nahm in solcher sich selbst auf entsetzliche Weise das Leben. [73]",NULL
"4983","231","136","4","585","Die Kinder aber dieser unglücklichen Ehe entwickelten sich in lieblicher Weise. ",NULL
"4984","231","136","4","586","Elise - geb. 24. Juni 181 1 - ein außerordentlich anmutiges, einnehmendes Mädchen, und die vielfach begabte, lebendige und originelle Nanny - geb. 1. August 1812 - waren damals uns zur Freude, später vielfach zum Trost und Segen. ",NULL
"4985","231","136","4","587","Sie verlebten ihre Kindheit in unserer Mitte, brachten zu ihrer Ausbildung einige Jahre bei unsern Verwandten in Zürich zu und kehrten dann - hier greife ich weit vor - zu ihrer Mutter zurück (1850) in die schon zahlreiche Kolonie im Doktorhause. ",NULL
"4986","231","136","4","588","Nanny wurde frühe Braut und im Frühjahr 1854 Gattin des uns befreundeten Pfarrers Salomon von Birch, mit dem sie erst in Wollishofen, dann in Rümlang (beide Orte mit ihrem Pfarrhausleben tragen wohl noch manche Erinnerungen für meine Kinder), zuletzt in Schwerzenbach lebte. ",NULL
"4987","231","136","4","589","Über das Leben der Mutter blieb ein dunkler Schleier gebreitet; ",NULL
"4988","231","136","4","590","wer so Furchtbares erlebt hat, wird auf Erden kaum mehr froh, findet hier keine rechte Heimat mehr. ",NULL
"4989","231","136","4","591","Als im Frühjahr 1857 die Grippe mit großer Heftigkeit in unserer Gegend auftrat, lagen in unserm Hause alle Bewohner an ihr krank, mit Ausnahme der Schwester Anna und meiner. ",NULL
"4990","231","136","4","592","Schon hatte die Krankheit auch sie ergriffen, aber sie Wollte es nicht wissen und opferte sich ganz eigentlich der Pflege der andern, bis ein gewaltiges Fieber sie niederwarf und eine Lungenentzündung binnen sieben Tagen ihr Leben verzehrte. ",NULL
"4991","231","136","4","593","Sie starb mit wunderbarer Freudigkeit, wie eine Pilgerin, die nach langer schwerer Wallfahrt die Heimat plötzlich vor sich sieht. ",NULL
"4992","231","136","4","594","«Ich leide nicht, wie ihr meint», sprach sie in den letzten Augenblicken heiter, fast lächelnd zu uns, dann noch:",NULL
"4993","231","136","4","595","«Nimm mich auf, Herr J esu, auf In die Friedenshütten!» [*80] und ihre Seele war entflohen. Es war am 22. April 1857.",NULL
"4994","231","136","4","596","Wohl hätte ihre Tochter Elise, deren Großvater Morf vorher gestorben war, was sie ökonomisch sicherstellte, sich nun eine selbständige Existenz verschaffen können, aber sie zog es in treuer Liebe vor, bei Tante Regeli und mir zu bleiben helfend und stützend, wie wir es damals bedurften. ",NULL
"4995","231","136","4","597","Abwechselnd [74] lebte sie auch bei Onkel und Tante Wichelhausen‚ von denen sie wie eine Tochter geliebt wurde, half dort den Onkel in seiner letzten Krankheit pflegen und weilte dann oft bei der einsamen Witwe. ",NULL
"4996","231","136","4","598","Elise hatte Lebenserfahrungen gemacht, wie sie einst niemand dem lieblichen, harmlosen Kinde vorhergesagt hätte. ",NULL
"4997","231","136","4","599","Solche, verbunden mit körperlichen Anlagen, riefen mehr als einmal Anfälle von Schwermut in ihr wach. ",NULL
"4998","231","136","4","600","Sie schienen überwunden, bis im Winter 1846-1847, den sie bei Tante Wichelhausen verlebte, die traurige Erbkrankheit in fürchterlicher Weise bei ihr losbrach. ",NULL
"4999","231","136","4","601","Sie verzweifelte an sich selbst, an allen Menschen, an Gottes Barmherzigkeit, und verzehrte sich in den fürchterlichsten Selbstanklagen. – ",NULL
"5000","231","136","4","602","Sie mußte den heimatlichen Eindrücken entzogen werden und wurde auf den - leider entscheidenden Rat des Arztes der Tante Wichelhausen in die damalige Anstalt des Dr. Tribolet in Bümplitz bei Bern gebracht. ",NULL
"5001","231","136","4","603","Ach, es war nicht unsere Wahl! Wir kannten den Mann nicht, dem das geliebte Leben anvertraut wurde. ",NULL
"5002","231","136","4","604","Nach spätern Aufschlüssen über ihn gereichte nur das zu unserem Troste, daß Elise meist in der Behandlung der stillen, duldenden Frau des Arztes blieb. ",NULL
"5003","231","136","4","605","Die innere Qual hatte das zarte Leben bald aufgerieben; Elise starb am 5. April 1847; sie schläft nach «großer Trübsal» auf dem einsamen, verwilderten Kirchhof von Bümplitz und hat uns ein tief schmerzliches Andenken hinterlassen.",NULL
"5004","231","136","4","606","Aber auch auf Nannys Leben legte sich mehr und mehr eine dunkle Wolke. ",NULL
"5005","231","136","4","607","Jahrelang litt sie an einer ihr selbst sehr peinlichen, allen Ärzten unzugänglichen Krankheit. ",NULL
"5006","231","136","4","608","Es war ein, selbst im heißesten Sommer nicht weichendes Frieren, von jenem Schmerze begleitet, den man an Händen und Füßen empfindet, wenn sie, leicht bekleidet, starrem Froste ausgesetzt werden. ",NULL
"5007","231","136","4","609","Wie viele vergebliche Kuren aller Art «verlorene Gänge», wie sie dieselben nannte - hat sie nicht gemacht, und wie schief wurde sie von den Menschen beurteilt, welche ungewohnte Krankheitserscheinungen leichthin mit dem bequemen Namen «Einbildung» belegen. ",NULL
"5008","231","136","4","610","Aber an Einbildung stirbt niemand, und erst an den Gräbern schweigt [75] das Richten der Menge. ",NULL
"5009","231","136","4","611","Nach langen schweren Leiden wurde unsere Nanny - 20.Mai 1865 - plötzlich, von allen, selbst von ihrem Manne ungeahnt, aller Angst entnommen. ",NULL
"5010","231","136","4","612","Niemand, nur sie selbst hatte ihr Scheiden geahnt, und sich glaubend und hoffend darauf bereitet, wie manches Blatt in ihrem Nachlaß es uns zeigte. ",NULL
"5011","231","136","4","613","Sie hat uns ihr Leben hindurch viele und große Liebe bewiesen, war aber in ihren letzten Jahren ganz und gar einsam geworden, da sie in ihrer Krankheit das Erscheinen von Gästen kaum mehr ertrug und selber die einsame Heimat nicht mehr verließ. ",NULL
"5012","231","136","4","614","Auch im Tode noch ist Nanny uns zu einer Wohltäterin geworden, an die wir innig dankbar gedenken. ",NULL
"5013","231","136","4","615","Schon nach Elisens Tode hatte sie mit Tante Regeli ihr Erbe schwesterlich geteilt, und dann in ihrem Testamente uns so bedacht, daß wir beide alte Schwestern es ihr zu danken haben, daß wir in unserm Alter nicht nur das Notwendige besitzen, sondern auch hin und wieder nach unserm bescheidenen Maße - «das Schöne zu dem Guten>> genießen dürfen. ",NULL
"5014","231","136","4","616","Daß aber auch ihr Gatte in ihre liebe vollen Wünsche einging, ja ihre Erfüllung verfrühte, das soll dem edeln Mann und vieljährigen Freund nie vergessen werden. ",NULL
"5015","231","136","4","617","Nach dem Tode der Frau legte er die freudlose und – wie es schien - fruchtlose Stelle in Schwerzenbach nieder und zog sich in den Schoß seiner Familie mütterlicherseits - Riggenbach in Basel - zurück.",NULL
"5016","231","136","4","618","Ich habe die dunkle Geschichte der Schwester Anna, die mit ihren beiden Töchtern erlosch und genau mit dem Eintritt Eures Vaters im Hirzel begann, hier gleich bis zu ihrem Ende andeuten wollen, und kehre nun von diesem Ende zu jenem Anfang zurück. ",NULL
"5017","231","136","4","619","Es war ja wirklich ein Ereignis für uns - der Eintritt eines «Doktors» in unser Hirzelleben eine andere Gestalt als alle bisher gewohnten, und die Tüchtigkeit, die der junge Arzt in seinem Berufe bewies, die Operationen, die er alsbald unternahm - Amputationen und Bruchoperationen, von schönem Erfolge begleitet - interessierten uns lebhaft für ihn. ",NULL
"5018","231","136","4","620","Dazu kam, daß er nachdrücklich und als Arzt gebieterisch fordernd, unserm Vater, der sparsamen Armenpflege gegenüber, zur Seite trat, wo es galt, [76] arme Kranke zu unterstützen und ihnen zu gesunder Nahrung zu verhelfen. ",NULL
"5019","231","136","4","621","Noch erinnere ich mich, wie oft dazumal der Vater vergnügt sagte: «Was diese Vorsteher mir nie zugestanden hätten, das tun sie nun bereitwillig dem jungen Doktor, und ich habe die Freude, daß es geschieht.» ",NULL
"5020","231","136","4","622","Oft, nach vorhergegangener Empfehlung des Arztes, sandte die Mutter mich und Dortchen - die Kleinen, denn für die erwachsenenTöchter hätte sich’s doch nicht geschickt - mit ihm in Hütten der Armut, den Kranken das Notwendige und Erquickliche zu bringen und von ihm, nach geschehener Untersuchung, zu vernehmen, was nun weiter für sie geschehen müsse. ",NULL
"5021","231","136","4","623","Mit welcher Ehrfurcht schritten wir kleinen Mädchen dann neben dem großen Manne her!",NULL
"5022","231","136","4","624","Aber auch in unserm Hause sollte er - mehr als nur wie im Anfang als Zahnarzt - seine Kunst oder sein Glück oder, wie ich am liebsten sage - den Segen, der auf seinem Wirken lag, bewähren. ",NULL
"5023","231","136","4","625","Es war im August 1811, als Schwester Regula infolge Erkältung, die sie beim Begleit eines lieben Besuches sich zuzog, heftig erkrankte; bald zeigten sich alle Symptome der Lungenentzündung. ",NULL
"5024","231","136","4","626","Stundenlang saß der junge Arzt an ihrem Bette, ängstlich ihren Puls und jede Bewegung beobachtend. ",NULL
"5025","231","136","4","627","Die Eltern hatten ihm - im Vertrauen auf den Arzt, der ihnen bisher so oft ohne menschlichen Arzt geholfen die Behandlung der kranken Tochter übergeben, und nach neun Tagen heißer Angst gab der selbst höchlich erfreute Arzt uns die tröstliche Versicherung, die Gefahr sei vorüber.",NULL
"5026","231","136","4","628","Wie glücklich waren wir alle, als unsere Regula wieder auflebte, wie glücklich der junge Arzt, der nicht nur um eine gelungene Kur bereichert war, denn - wie konnte es auch anders sein? – ",NULL
"5027","231","136","4","629","zwischen ihm und der jugendlichen Patientin hatte sich ein näheres Verhältnis gebildet. ",NULL
"5028","231","136","4","630","Ohnehin hatte sie, ein blühend schönes Mädchen, vom ersten Augenblick der Bekanntschaft an, seine Augen auf sich gezogen - und nun war sie durch die herzlichste Dankbarkeit an ihn gebunden!",NULL
"5029","231","136","4","631","Manches ist darüber gegangen, das sich nach so vielen Jahren nicht mehr erzählen läßt; ",NULL
"5030","231","136","4","632","die Verwandten in Zürich – einer besonders - sahen das Verhältnis des jungen Arztes zu unserm [77] ",NULL
"5031","231","136","4","633","Hause nicht gern; ",NULL
"5032","231","136","4","634","seine Zukunft war trotz des vielverheißenden Anfangs doch noch so unsicher, die Gesundheit des Mädchens erschüttert, und im Hintergrund, wie drohend, das Bild der unglücklich verheirateten Schwester. ",NULL
"5033","231","136","4","635","Das alles – und wie manches noch! - wirkte zusammen, daß, als Heußer im Frühjahr 1812 der wieder genesenen Regula seine Wünsche und Hoffnungen auf ihren Besitz aussprach, sie ihm kein fröhliches Ja erwidern konnte. ",NULL
"5034","231","136","4","636","Es war ihr nicht leicht, ihrem Herzen hatte es keinen geringen Kampf gekostet, und im Stillen hoffte sie wohl auf eine alles ausgleichende Zukunft. ",NULL
"5035","231","136","4","637","Aber der Stolz des Mannes sah nur die zurückgewiesene Liebe, und so wurde das stille Verhältnis im Keime erstickt - dem Innern nach, denn von außen blieb Heußers Verhältnis zu unserm Hause dasselbe, und konnte das um so eher, da das Mädchen auf seine dringende Bitte hin selbst den Eltern alles verschwiegen hatte. ",NULL
"5036","231","136","4","638","Heußer gab uns nach wie vor Beweise von unveränderter Anhänglichkeit, behandelte unsere Regula in ihren oft wiederkehrenden Krankheiten als ein sorgsamer Arzt, lud uns im Winter zu Schlittenfahrten ein und machte im Sommer Spaziergänge mit uns, auf denen er uns die Stätten seiner Jugenderinnerungen, diesseits und jenseits der Sihl, zeigte.",NULL
"5037","231","136","4","639","Jahre auf Jahre gingen dahin - die alle, von denen ich schon aus unserm Pfarrhausleben erzählte; ",NULL
"5038","231","136","4","640","es waren für „mich die Jahre der höchsten Blüte der Freundschaft mit St. Gallen, zugleich einer innern Entwicklung, welche meine jüngste Schwester so ganz mit mir teilte, daß unser Leben fortan wie in Eines zusammenfloß. ",NULL
"5039","231","136","4","641","Schöne, teure Erinnerungen!",NULL
"5040","231","136","4","642","Da - es war im Herbst 1817 - traf mich urplötzlich, wie ein Blitzstrahl - noch weiß ich die Stätte und höre das Rauschen des Baches zur Seite, bei jenen Eröffnungen - die Gewißheit, daß Heußer seine Augen und seine Wünsche auf mich gerichtet habe. ",NULL
"5041","231","136","4","643","Davon hatte ich nie die leiseste Ahnung gehabt;",NULL
"5042","231","136","4","644","ich war mir dem << Doktor» gegenüber immer so ganz als Kind erschienen, war auch damals nur zwanzig Jahre alt, und konnte erst die Reden des so viel älteren Mannes geradezu nicht fassen. ",NULL
"5043","231","136","4","645","Und dann - ich hatte wie niemand sonst die Erfahrung meiner Regula mit ihr durchgelebt und begriff nicht, [78] was jetzt kommen sollte. ",NULL
"5044","231","136","4","646","Und doch gerade sie hatte eine Ahnung davon gehabt, wie es kommen müsse – vielleicht einen leisen, sich selbst kaum ausgesprochenen Wunsch. ",NULL
